Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: AF594 mean	Cell: AF594 std dev	Cell: AF594 max	Cell: AF594 min	Cytoplasm: AF594 mean	Cytoplasm: AF594 std dev	Cytoplasm: AF594 max	Cytoplasm: AF594 min
6.czi	4cd5ace6-5422-4b05-bf75-4037e4be4666	Cell			CTX	Polygon	4094.3	1654.8	1831.1345	159.7585	0.9016	55.7427	41.2406	0.6797	360.586	106.1844	754	196	308.7037	63.7832	492	196
6.czi	199c32a6-b3ff-485f-951b-dd9b0cda494b	Cell			CTX	Polygon	4036	1955.7	2147.7287	182.555	0.8098	69.1857	36.8886	0.8593	260.6296	64.2695	506	170	228.3942	28.8412	441	170
6.czi	f3f5accd-53d1-49e3-9284-832e95142827	Cell			CTX	Polygon	4405.6	1416.1	1465.0725	141.0639	0.9252	51.137	37.6671	0.6952	295.2018	142.8191	1295	171	235.5383	30.1885	353	171
6.czi	077df234-2744-4214-bd47-e95295a7aa7e	Cell			CTX	Polygon	4383.6	1494.2	1842.677	166.4615	0.8357	62.2963	38.5834	0.8081	603.2005	319.5562	2390	194	468.7609	184.1893	1243	194
6.czi	fd1af619-8c18-42e0-9d45-cf5f2f415c9e	Cell			CTX	Polygon	4396.7	1574.9	2165.0425	179.7407	0.8421	58.2838	51.1936	0.2734	278.5263	80.2734	626	181	233.1031	28.0533	373	181
6.czi	bcde1854-f0ac-4171-80b1-368ce3d781e2	Cell			CTX	Polygon	4475.1	1646.1	1919.3522	160.5403	0.9358	56.4086	44.8841	0.6144	721.7139	307.2531	1677	181	563.383	233.5104	1256	181
6.czi	3e30806b-7214-4d9d-bc6c-004c6163086d	Cell			CTX	Polygon	4376.7	1661	1584.6198	148.1778	0.9069	51.478	43.1332	0.5557	479.2967	161.2978	1050	189	388.0203	97.3167	675	189
6.czi	94a5cf0c-ff4c-4cb1-bdb9-999228a9954f	Cell			CTX	Polygon	4556.1	1703	1752.8105	152.2605	0.9501	49.9059	45.4541	0.2921	402.7961	124.0032	772	181	350.222	110.1839	772	181
6.czi	592615ff-0327-4649-ba3a-222d1757e68d	Cell			CTX	Polygon	4691.5	1706.9	1069.3298	119.5746	0.9398	39.6327	34.6484	0.4327	245.7704	56.6952	678	177	223.4834	24.1666	344	177
6.czi	d0af34c8-9249-40bd-94da-3d911d8d66fe	Cell			CTX	Polygon	4662.3	1716.3	1112.2019	123.5881	0.915	42.8598	32.1864	0.6753	260.6144	90.1079	784	167	220.9688	16.7677	290	167
6.czi	aaad2c2a-e08e-4456-9da4-b06d049175d0	Cell			CTX	Polygon	4773.4	1786.7	1798.9804	160.3336	0.8794	59.9329	38.094	0.7852	281.1007	91.5086	791	177	231.1865	26.948	358	177
6.czi	7459f2b5-48a0-4ea7-8722-de4a7baadf2d	Cell			CTX	Polygon	4630.2	1873.8	3317.6431	230.8624	0.7822	81.0899	58.6013	0.6851	432.0889	202.6265	1650	176	331.3521	108.9432	748	176
6.czi	b8474d25-8d1c-4c7a-a454-82ac9c49358e	Cell			CTX	Polygon	4916.3	1898	1726.4276	157.3958	0.8757	59.5664	35.7704	0.8085	272.5477	87.7905	588	161	228.7738	36.346	517	161
6.czi	a5cb003e-36fb-45e5-a783-06b72d8253cd	Cell			CTX	Polygon	4873.2	1904.6	1810.5229	164.2328	0.8435	62.9018	38.2184	0.8134	352.5159	192.5807	1212	175	259.4915	61.7807	585	175
6.czi	125696df-6d1b-4276-b691-29901cf62c20	Cell			CTX	Polygon	4249.6	2125.6	1738.7946	156.7363	0.8894	55.7034	39.0126	0.7342	492.588	197.099	1807	196	416.8264	85.1052	700	196
6.czi	2dedc75a-357e-4391-b21d-269ae5502256	Cell			CTX	Polygon	4253.2	2309.8	2200.4944	182.8587	0.827	70.3869	37.8118	0.8404	288.7089	87.3556	912	177	245.684	35.8251	445	177
6.czi	b76282c1-4d02-4642-98e4-54d985df557d	Cell			CTX	Polygon	4172	2327.6	1467.5459	139.9082	0.9421	50.7564	38.5767	0.6119	468.0745	162.1533	986	201	381.2235	103.6524	663	201
6.czi	e1405e15-5f55-483c-b9f1-7f782b182943	Cell			CTX	Polygon	4199.6	2370.3	1865.762	177.9945	0.74	65.312	38.0479	0.8398	483.4278	169.7884	1058	183	428.1225	145.2531	996	183
6.czi	42ca7b7b-668c-4c13-a0c9-06caff022c16	Cell			CTX	Polygon	4266.8	2401.3	1310.8978	130.0268	0.9743	43.5846	38.1706	0.4594	634.4264	249.905	1869	206	538.342	126.7256	851	206
6.czi	fb71a05a-52a2-48b2-8ddc-ea1157fefcee	Cell			CTX	Polygon	5052.8	2084	1864.1131	161.3854	0.8994	56.2705	40.9639	0.6787	475.5663	240.3699	1309	178	339.9638	103.6161	637	178
6.czi	2602f070-d0cd-4914-83bd-94061ad25a49	Cell			CTX	Polygon	5160.9	2218.5	1974.5913	168.2189	0.8769	58.8042	45.4614	0.596	385.9962	115.1365	783	192	322.6588	77.8833	623	192
6.czi	0a34932d-257d-4812-8106-5f177ce55043	Cell			CTX	Polygon	5215.7	2241.1	3671.3382	230.6378	0.8673	76.0885	59.9629	0.5774	427.3045	138.078	942	175	341.2398	93.636	592	175
6.czi	803cdf58-b07c-4ea9-a27f-7eeb699408e6	Cell			CTX	Polygon	5121.2	2226.9	1033.0534	116.5657	0.9554	39.007	33.2773	0.5303	317.5661	171.9684	969	180	240.4748	38.2326	434	180
6.czi	fb43a277-25db-4acf-b931-273e26dec9c5	Cell			CTX	Polygon	4543.2	2228.6	1216.9089	125.8814	0.965	44.3338	36.1402	0.5737	952.0683	1110.3902	9877	173	622.5952	342.6017	1838	173
6.czi	de4e1300-3ddc-47b1-8628-46dced12e9b6	Cell			CTX	Polygon	5215.1	2310.3	1684.38	150.9511	0.9289	51.3035	42.6543	0.5345	326.4455	64.0441	588	197	296.9456	36.4148	418	197
6.czi	96f6401e-83ca-421d-bd86-b29c82bb6aaf	Cell			CTX	Polygon	4651.1	2324.4	1397.4665	135.2426	0.9601	44.8609	39.9057	0.3521	245.2935	60.23	550	161	215.9781	17.261	288	161
6.czi	4ce79ca5-37b1-46ec-a429-5d96fea3c81b	Cell			CTX	Polygon	5455.3	2348.8	2081.7716	178.9555	0.8169	61.8003	44.1941	0.7301	434.7333	139.4839	956	189	368.362	90.8871	616	189
6.czi	312a84bb-6122-4e47-932d-73a9a1ea01ce	Cell			CTX	Polygon	5085.8	2378.7	3504.7965	277.6603	0.5713	114.371	40.8643	0.9533	278.5096	157.7467	1791	168	218.9704	17.3358	371	168
6.czi	d7dd900c-6012-47f7-9133-37fab86908da	Cell			CTX	Polygon	5200.3	2406.8	1761.0551	154.5596	0.9264	54.3588	41.538	0.6566	314.8273	75.6182	624	177	276.5081	47.4967	408	177
6.czi	1481f7ce-8b0f-42b6-957d-25f36f1b1453	Cell			CTX	Polygon	5590.2	2449.3	1198.7707	125.6662	0.9539	42.8111	36.655	0.4451	271.2503	126.5406	999	165	223.7371	34.6072	357	165
6.czi	bc4f3dea-0afc-408d-a6cb-7cd43e8c1e76	Cell			CTX	Polygon	4602.3	2472	1402.4133	136.8254	0.9414	48.7875	36.2277	0.6564	425.7101	306.9269	2010	182	289.8121	82.728	688	182
6.czi	237b5907-47be-45bb-a073-ae71f18f236e	Cell			CTX	Polygon	4899.6	2511.1	2292.8344	186.4421	0.8289	63.4244	49.1601	0.6138	450.0309	219.2827	1053	183	322.548	108.5137	712	183
6.czi	f579743f-be1b-43f8-a2f7-f29d5ee10d08	Cell			CTX	Polygon	5273.3	2539.7	2035.6016	175.0096	0.8352	66.0858	37.4998	0.8309	288.1751	98.7864	881	166	238.539	30.2307	388	166
6.czi	779601c1-a476-4519-8c5a-7451b89b68af	Cell			CTX	Polygon	5187.7	2541.3	1363.6635	134.6833	0.9447	43.7875	39.8382	0.3328	277.779	50.0869	493	187	262.5012	39.5178	442	187
6.czi	f2c9553a-e3ec-411a-895b-fa32ba1bd4ee	Cell			CTX	Polygon	5455.7	2580.6	2036.4261	170.3009	0.8824	56.8904	49.8256	0.4724	489.3211	169.2169	1373	193	407.6567	109.8379	690	193
6.czi	105ba1be-37fb-4b3d-bf3b-1f1c00495947	Cell			CTX	Polygon	5557.2	2623.7	1444.4609	137.5687	0.9591	46.6992	40.6661	0.475	395.7085	130.627	919	183	334.4425	77.0937	523	183
6.czi	e61f2e1f-7a10-47c5-a6c5-18b8d9dfc86c	Cell			CTX	Polygon	5287	2641.8	2153.5	184.7998	0.7924	70.2087	41.3367	0.8225	280.7149	47.3443	514	186	260.2581	28.6796	346	186
6.czi	44c33d80-a968-4226-9785-115f45fc87da	Cell			CTX	Polygon	5004.4	2662.4	1326.5626	131.7762	0.96	44.9054	36.8485	0.5765	874.6704	460.1094	3933	353	711.0799	183.2392	1398	353
6.czi	42179612-517a-4a52-aa52-454a34d5e2f6	Cell			CTX	Polygon	5498.1	2668	1533.503	143.1881	0.9399	46.9208	42.6602	0.3786	242.2534	42.8805	430	172	221.2537	16.5518	290	172
6.czi	7a3b4bfc-5bc7-4cde-bd50-741873083ae6	Cell			CTX	Polygon	5159.6	2686.6	2126.2927	185.0858	0.78	70.3634	38.8923	0.8563	700.8516	400.7663	2264	211	503.6568	185.9244	1062	211
6.czi	5aceb809-9c3b-4933-a1c7-d1de2b143703	Cell			CTX	Polygon	4793.9	2704.4	2326.6374	184.7973	0.8561	66.7596	49.4546	0.6665	375.7824	280.4518	13311	174	287.0273	70.9661	536	174
6.czi	2200044f-91c7-4303-b9ad-9438fd3a68e4	Cell			CTX	Polygon	5247.4	2744.6	2341.4778	193.5634	0.7853	64.3854	50.8585	0.6502	678.4485	311.3293	2651	212	540.8711	180.5045	1087	212
6.czi	f38a2228-4353-4e5b-bf0e-ed87a9e1ee30	Cell			CTX	Polygon	4931.1	2768.9	1949.0329	167.4315	0.8737	59.1442	41.4618	0.7308	892.1044	406.2146	2988	268	707.9516	208.9746	1296	268
6.czi	1f91f890-bfdf-4c2a-b0a4-f878fd32d6f1	Cell			CTX	Polygon	5041.5	2775.4	2211.2124	184.5986	0.8154	66.1937	46.7091	0.7336	283.5467	57.859	502	184	254.2113	31.2895	365	184
6.czi	0f744582-5f94-4c42-bea5-1bf646d6b8cf	Cell			CTX	Polygon	4840.5	2785.3	2058.6866	173.7985	0.8565	66.3977	38.3814	0.8229	365.4567	117.4058	688	176	301.4719	72.1423	552	176
6.czi	eb3a8983-9cc8-41a1-b3bc-f32bc90b36f4	Cell			CTX	Polygon	4775.4	2815.7	1474.1416	139.7989	0.9479	49.2977	39.3649	0.6009	268.1211	69.2229	532	173	232.6705	28.2644	357	173
6.czi	7a3853a3-462e-40a2-96d7-ae3acd6b9140	Cell			CTX	Polygon	5745.7	2834.1	1982.0115	172.9208	0.833	63.7757	40.7696	0.7849	317.1774	128.7241	1049	170	253.237	43.4531	432	170
6.czi	25d7dba5-c2e6-4f42-b1b9-a5ade381bb85	Cell			CTX	Polygon	5033	2864.1	1724.7787	154.1568	0.912	56.2313	40.7286	0.6999	269.2034	48.3618	429	184	246.9758	31.417	360	184
6.czi	f87b0aca-298f-4389-818b-60e0a8eb88b8	Cell			CTX	Polygon	5079.3	2960.6	1811.3474	156.0253	0.935	54.6877	41.7062	0.6358	443.178	132.7184	962	201	373.0866	76.9661	602	201
6.czi	d2c03c18-4030-4456-8e4a-112b4ca31ae2	Cell			CTX	Polygon	5446.6	3033.3	1610.1782	150.0973	0.8981	54.0343	38.0549	0.7403	623.5635	303.7757	2097	199	492.5618	155.2202	900	199
6.czi	468b4767-a9ee-4d37-b86c-ca33b8ba7c4a	Cell			CTX	Polygon	5577.2	3047.7	2422.2752	205.6156	0.72	81.3728	36.4228	0.9093	254.7406	87.7471	1097	175	223.4766	22.294	394	175
6.czi	05066572-5227-4667-b207-93fccd04a143	Cell			CTX	Polygon	5021.9	3054.1	1474.9661	139.4487	0.9532	45.7381	41.4191	0.4037	671.7108	250.8906	1867	253	562.8082	125.117	920	253
6.czi	136cb0fd-965a-4ce5-9349-da2082fd2b56	Cell			CTX	Polygon	5481.8	3101	1424.6738	135.7099	0.9721	46.7472	39.6633	0.5195	258.9641	54.17	442	175	231.2215	20.8315	314	175
6.czi	89694dce-08dc-4e23-8f4b-61a36dd31c27	Cell			CTX	Polygon	5342.5	3139.4	2210.388	180.6387	0.8512	62.6953	48.5998	0.6662	567.7711	170.1186	1484	206	492.605	104.0724	748	206
6.czi	b0ab2150-2de1-4857-9aa5-44943011a212	Cell			CTX	Polygon	5006.5	3197.4	1587.0932	145.0418	0.948	51.7557	37.9343	0.6549	318.4668	79.1085	585	177	279.7127	46.839	452	177
6.czi	c06636de-cab9-4886-b08d-21906be7728a	Cell			CTX	Polygon	5770.7	3204.7	1923.4745	165.2452	0.8852	54.0968	46.9603	0.4772	464.1106	145.8819	1168	195	397.0354	99.3424	641	195
6.czi	216ae621-dbf4-4f1b-a641-6362076fa7c9	Cell			CTX	Polygon	4909.5	3211	1707.4649	154.1073	0.9035	55.1128	38.1185	0.7243	433.7887	142.7083	1451	194	379.9042	67.8978	684	194
6.czi	b212e128-95cc-4a47-902f-45c1873fbac6	Cell			CTX	Polygon	5582.8	3204	1462.5991	152.4657	0.7907	57.266	32.7878	0.8465	528.2357	267.3664	1249	196	380.1702	155.0061	937	196
6.czi	fa59037d-515d-4557-a3b2-91e8965a9b60	Cell			CTX	Polygon	5565	3224.7	1317.4935	143.4692	0.8043	56.8711	29.6639	0.8666	832.5415	369.1829	2173	224	651.2703	225.6049	1216	224
6.czi	4b09e775-d2f8-45c8-bb56-786d09fcb55b	Cell			CTX	Polygon	5559	3260.1	1497.2266	146.3654	0.8783	56.5058	34.9458	0.8011	269.4209	76.6123	627	178	243.136	45.9733	558	178
6.czi	468167a3-5d73-49be-84b5-6ec00b88d425	Cell			CTX	Polygon	5780.4	3293.4	2101.5587	177.2757	0.8403	68.7295	41.0131	0.8227	654.0772	243.1046	1964	210	538.627	166.2073	1066	210
6.czi	a8934f1d-8375-4f39-893c-b868d010ceaf	Cell			CTX	Polygon	5413.5	3294.2	1338.9295	132.6366	0.9564	45.5221	38.8786	0.5246	1051.8924	527.4829	4052	295	854.7752	228.7975	1379	295
6.czi	ce0aaa8f-519d-4f20-ae60-e837b2f782a6	Cell			CTX	Polygon	5158.4	3303.4	1890.496	158.3626	0.9473	52.797	46.2219	0.4651	403.0309	119.2788	960	187	338.019	75.8035	562	187
6.czi	59911ca3-9521-428c-b7fb-d4f0f4134020	Cell			CTX	Polygon	5098.1	3310.7	1789.9113	158.1992	0.8987	58.7949	38.3933	0.7458	328.5366	97.8951	759	191	284.5558	64.27	532	191
6.czi	5deed7a9-1452-4d1b-9181-76ced172768f	Cell			CTX	Polygon	4871.9	3312.6	1260.6055	131.2233	0.92	46.5472	33.3628	0.704	311.8219	80.5426	571	178	285.0076	65.4899	498	178
6.czi	bbe95ed5-47e7-45c2-ace5-30abafe743a4	Cell			CTX	Polygon	5340.1	3328.6	1680.2576	157.2361	0.854	55.7569	41.1272	0.7283	621.7366	217.2991	1934	212	549.9238	125.1722	839	212
6.czi	7d77c761-2fb4-42ce-b313-27fc0e93e293	Cell			CTX	Polygon	5877.7	3349.5	1795.6826	161.9967	0.8599	57.654	41.135	0.7417	332.1819	132.8997	889	161	267.3264	51.3333	434	161
6.czi	5a066c69-6377-4c51-b445-2d5f1dede5ba	Cell			CTX	Polygon	5530.9	3396.8	1258.9565	127.449	0.974	43.2383	38.3882	0.4066	1083.5778	554.9477	3444	230	853.3579	321.4455	1802	230
6.czi	fd2f5364-84fa-4dce-b1f8-423c335bbf56	Cell			CTX	Polygon	5226.9	3418.8	1959.7509	168.8419	0.8639	58.7105	45.1667	0.6734	317.4148	56.4927	599	199	293.0563	39.614	420	199
6.czi	38d839a5-3279-4a85-bfdf-0ff99dc58860	Cell			CTX	Polygon	5920	3428.9	1154.2496	124.7571	0.9319	44.8232	32.0985	0.6836	511.2682	422.405	2248	176	324.7357	102.6784	652	176
6.czi	7b1ef18a-d6c1-43de-bbd7-d245e7632cbd	Cell			CTX	Polygon	5067.2	3451.6	1798.156	163.7343	0.8429	55.3441	44.0829	0.6726	744.8584	323.531	2815	237	622.7216	153.4309	1211	237
6.czi	904cd1a9-03e0-4524-824f-4ada94667c8a	Cell			CTX	Polygon	5898.6	3454.9	1360.3656	135.922	0.9253	48.5455	38.2113	0.6203	532.0133	179.0257	1003	207	445.8367	121.6889	744	207
6.czi	8083b87c-1f77-4e35-a813-f8d24e47447b	Cell			CTX	Polygon	5559.9	3477.4	2430.5199	209.4965	0.6959	70.616	51.8586	0.6941	402.3513	151.1198	947	187	322.4482	87.142	606	187
6.czi	f175efb2-1127-4bdd-8ab7-97e546d3d929	Cell			CTX	Polygon	5293.2	3481.4	1911.932	168.4893	0.8463	57.248	43.0644	0.6957	896.0336	384.7524	2954	238	745.1145	228.3895	1419	238
6.czi	2e29c51f-edfb-4f97-ab82-406e0036eaa2	Cell			CTX	Polygon	5127.1	3480.8	1382.6261	136.5978	0.9312	45.1997	39.4209	0.4282	1130.0632	487.6894	4274	347	954.5426	221.6202	1661	347
6.czi	d780bfc3-3e5e-4265-83a2-9334786959e7	Cell			CTX	Polygon	5187.2	3491.3	1417.2536	135.4465	0.9708	44.7344	41.4191	0.3684	589.7855	183.7143	1283	225	510.2408	130.8165	863	225
6.czi	c008d200-7199-488b-934f-504edce8e00d	Cell			CTX	Polygon	5543.4	3507.3	1286.1638	136.9861	0.8613	46.7829	36.9638	0.6389	400.3621	143.0235	760	195	323.6803	91.9699	614	195
6.czi	b5a9e802-5910-4dff-86a5-2e70575f4816	Cell			CTX	Polygon	4957.5	3533.5	1897.0917	165.9228	0.8659	62.1612	37.6213	0.7994	634.8793	380.1425	3970	208	492.7653	182.764	1420	208
6.czi	5937d615-1c95-429b-be23-3c4cd055a8b3	Cell			CTX	Polygon	4868.3	3543.6	1762.704	158.7241	0.8792	61.4727	38.825	0.7856	274.2374	65.9461	541	172	243.7326	34.1109	386	172
6.czi	9658690b-86b8-44c4-bf7b-590e518d8d12	Cell			CTX	Polygon	5094.9	3540.1	1442.812	138.5197	0.9449	48.1252	39.0664	0.5619	756.2915	266.3012	2243	267	651.615	136.3091	1055	267
6.czi	bb4efb43-a3ea-4292-9389-40c373c9679d	Cell			CTX	Polygon	5425.4	3542.9	1359.5411	136.4503	0.9176	46.4244	36.442	0.626	746.1078	289.9543	1768	223	597.3372	198.6813	1128	223
6.czi	c9a5c3b3-9dbc-447d-942c-3f1aa3fe9ba0	Cell			CTX	Polygon	5639.3	3549.9	1864.1131	160.2505	0.9122	55.3887	41.9338	0.6645	380.4385	127.4252	737	184	309.5097	77.2414	509	184
6.czi	37b5990c-9982-4ba4-a83f-03c86b36d6f2	Cell			CTX	Polygon	5454.7	3555	958.8516	113.3514	0.9378	39.6503	31.2655	0.5715	567.0575	271.6876	1507	199	454.032	190.3394	1198	199
6.czi	0ab2cffb-335f-4959-9c70-4fee1b29881a	Cell			CTX	Polygon	5788.3	3588	1350.472	134.3049	0.9408	47.617	35.8068	0.6564	772.9293	300.4946	2542	287	652.0105	117.3977	931	287
6.czi	4aa53667-dcea-42ec-ae38-d64fcbc0322c	Cell			CTX	Polygon	5434.6	3595.9	1647.2791	153.2201	0.8818	58.335	36.6731	0.7942	276.9705	92.3803	857	182	235.8592	26.5221	387	182
6.czi	21a746ac-324d-4946-bf76-1b18309b1ce2	Cell			CTX	Polygon	4933	3629.9	2270.5739	186.2879	0.8222	67.4725	42.975	0.7819	418.125	163.0117	1143	189	329.9103	80.1732	611	189
6.czi	330161a7-0042-4e17-80a4-5014509a8583	Cell			CTX	Polygon	5405.4	3654.4	1867.411	161.3686	0.9012	58.4932	41.5016	0.6925	363.1047	101.4388	780	181	313.8771	66.6952	721	181
6.czi	e72b9d81-0a5e-4089-b17a-7bd12be2767d	Cell			CTX	Polygon	1833.6	4711.4	1423.8493	137.9261	0.9405	46.8893	38.5232	0.5438	527.2927	283.1535	2146	200	400.7606	112.67	770	200
6.czi	1b3f2d37-bf0f-46ea-958d-0474ec2fe4a3	Cell			CTX	Polygon	2117.9	4862.6	1589.5666	147.3581	0.9199	50.4345	42.6788	0.5206	280.0311	67.505	641	181	250.5544	34.0464	407	181
6.czi	bb3f0317-2062-42eb-bd68-b5477cd974da	Cell			CTX	Polygon	1591.3	4885.9	1574.7262	147.357	0.9113	54.3412	37.9812	0.7399	386.7024	105.053	808	191	340.6072	61.087	498	191
6.czi	281dd296-b491-4844-93bc-25e1b879d3a1	Cell			CTX	Polygon	1821.2	4975.6	1407.36	136.0651	0.9553	45.5229	39.8461	0.485	459.3738	172.113	1145	205	386.7857	97.8338	650	205
6.czi	93b14717-b5bc-45aa-af09-29dc05fc0930	Cell			CTX	Polygon	1992	4999.6	1914.4054	164.8596	0.8851	59.717	43.908	0.6936	461.6896	146.862	836	206	385.5766	99.7641	620	206
6.czi	10b63110-7d1c-4c93-8acc-815acea39e8a	Cell			CTX	Polygon	1458.8	5012.6	1768.4753	152.6343	0.9539	52.8784	42.8035	0.5752	258.0694	40.9938	472	181	240.3741	25.2153	361	181
6.czi	2bc50fd5-08dc-409c-ae58-eafb0a1dfd4e	Cell			CTX	Polygon	2598.8	5009.9	1329.8604	131.0863	0.9725	44.8142	38.1691	0.5046	401.3674	182.825	1595	195	330.3104	63.0715	559	195
6.czi	424b3813-804a-4676-af89-7199999bbe7f	Cell			CTX	Polygon	2660.4	5047.9	1582.9709	150.2172	0.8815	53.8948	39.6295	0.7056	380.2854	158.6615	1353	197	316.8472	57.4179	513	197
6.czi	95ee903a-2968-4264-92fd-ee5db218ccc6	Cell			CTX	Polygon	2043.6	5176.7	1690.1512	152.8912	0.9086	54.1327	39.6152	0.6618	341.2979	97.7363	798	193	297.5289	52.394	470	193
6.czi	42c64356-3301-4c81-b2da-03a33b30d58b	Cell			CTX	Polygon	2347.7	5172.5	1377.6793	134.6272	0.9552	44.8053	38.9513	0.4417	311.8923	74.807	625	174	284.2866	59.6067	492	174
6.czi	d6878d56-dbb6-4982-bbe6-7bd4f077041d	Cell			CTX	Polygon	2528.9	5282	2239.2442	177.3022	0.8951	60.4182	49.6145	0.6022	460.8102	168.1688	1103	185	361.4557	93.0765	632	185
6.czi	bd041601-3ac3-4b9d-bea5-3a0fd2b18c3b	Cell			CTX	Polygon	2618.1	5288.5	1620.8962	150.28	0.9019	56.6365	37.6676	0.7584	457.2061	185.3864	1331	202	369.9179	98.3978	740	202
6.czi	f50dd71f-69d1-4674-91a3-a778c7b0f7da	Cell			CTX	Polygon	2017.9	5303.4	1607.7048	151.0549	0.8854	55.8363	37.5495	0.7603	296.1588	157.3331	1418	180	238.2692	28.0343	393	180
6.czi	2381ed50-6043-4942-8580-aa52d69fb603	Cell			CTX	Polygon	1682.7	5305	2020.7613	172.9996	0.8485	64.9822	38.7004	0.818	398.0289	108.3377	827	199	341.4693	66.5291	539	199
6.czi	7af7f1ce-1314-4b68-b21e-0afc7056bcf8	Cell			CTX	Polygon	2677.2	5313.3	1690.1512	154.3141	0.8919	55.5579	40.1649	0.7031	503.9294	200.1937	1396	200	415.19	117.4327	766	200
6.czi	4e5f935a-ce1c-45b5-90f5-9cdd1d05284f	Cell			CTX	Polygon	1677.5	5341.6	1038.8246	117.7649	0.9413	39.4908	33.471	0.5126	310.5377	84.5383	750	198	276.8509	34.3596	413	198
6.czi	65c01436-17ba-44d9-b356-e5162d399431	Cell			CTX	Polygon	2177.9	5348	1607.7048	144.6526	0.9655	48.8372	41.5767	0.4885	312.573	49.5357	493	203	293.4635	42.8314	446	203
6.czi	ca570f9c-480a-4ad3-9175-9e2503ddce08	Cell			CTX	Polygon	2575.5	5368.6	1376.0304	134.2464	0.9595	45.101	39.2746	0.4896	302.2142	120.9632	819	198	248.194	26.9076	358	198
6.czi	2c6205de-486b-40a5-8f34-60d05b53477a	Cell			CTX	Polygon	1675.2	5372.8	1293.584	133.9666	0.9058	48.8042	34.3624	0.713	299.9955	63.0335	474	187	268.926	38.8024	387	187
6.czi	0b991a5b-4609-4666-b88a-41e3fe9634d3	Cell			CTX	Polygon	4293.4	4846.6	1949.0329	171.3604	0.8341	65.3732	37.1945	0.835	240.344	51.707	657	165	220.1837	16.1087	280	165
6.czi	c97ee598-49ac-4110-b1e9-4e0dd23d5866	Cell			CTX	Polygon	2779.5	4898.8	2684.4548	213.5547	0.7397	70.6367	54.0159	0.6812	320.6237	90.2106	988	172	279.4657	50.4943	439	172
6.czi	2403c2a3-9473-416d-ad07-ac2d3cf6d37a	Cell			CTX	Polygon	4376.5	4909.3	2141.9575	173.4347	0.8948	59.3892	47.9483	0.5912	434.319	178.8611	1411	188	350.2292	92.0484	664	188
6.czi	37c4faaa-f027-49b2-9a1f-5fcbf9773274	Cell			CTX	Polygon	3369	4995.5	1461.7747	138.9388	0.9516	47.9174	39.8073	0.5424	456.031	121.4305	1023	235	401.935	58.9581	546	235
6.czi	8db48b92-c9bf-474a-9eda-2987c5468afb	Cell			CTX	Polygon	4136.1	5011.9	1680.2576	156.2567	0.8648	58.7677	35.4092	0.8049	256.8838	68.5934	800	175	235.5273	31.9618	445	175
6.czi	e0004532-e2e0-4129-8f9f-ace6e28d38b9	Cell			CTX	Polygon	2765.3	5010	1473.3172	140.6354	0.9361	49.6661	38.1669	0.6228	312.3257	119.5525	1003	178	265.2963	33.5981	400	178
6.czi	a4542ab8-efdc-4bd8-9e86-6d2ef4ca37ee	Cell			CTX	Polygon	3439.1	5077.8	1403.2377	134.4287	0.9758	44.4126	41.0914	0.2716	399.4897	97.4087	788	217	355.4313	55.6882	526	217
6.czi	faa5bad7-4e49-4ba6-890b-3c958d96bb3f	Cell			CTX	Polygon	3454.3	5139.1	1493.1043	140.5831	0.9494	48.6676	38.5149	0.6153	540.7013	175.2091	1246	246	458.3265	94.3848	729	246
6.czi	6ad66596-3083-4e24-9f3a-dadc9096dfbf	Cell			CTX	Polygon	3437.2	5187.5	1556.588	143.5747	0.9489	46.6698	43.527	0.2265	313.3342	74.3364	588	200	274.6885	39.0631	403	200
6.czi	40850336-65f7-48a0-92d1-818959f86a09	Cell			CTX	Polygon	2942.7	5186.8	1217.7333	126.0494	0.9631	41.6146	37.0029	0.395	282.0217	55.8833	461	191	265.6165	49.0622	461	191
6.czi	04494f06-0612-4f60-8b25-ddff19f6b5b0	Cell			CTX	Polygon	4218.8	5254	1672.8375	150.6216	0.9266	54.439	38.7865	0.702	451.766	146.8982	1285	205	386.1383	82.4042	630	205
6.czi	f4eb103e-bae5-4400-8398-3ee3d0f0bab0	Cell			CTX	Polygon	4339.2	5272.8	2786.6883	209.9742	0.7943	73.1558	48.2326	0.7594	408.3306	108.2034	823	192	351.1005	79.0619	655	192
6.czi	541fed34-b303-4af3-b897-3119a1e7ed3b	Cell			CTX	Polygon	3040	5269.1	1428.7961	136.7185	0.9606	45.545	39.9863	0.4343	324.2558	84.4626	599	187	283.2719	47.9915	450	187
6.czi	787ff69a-6336-42af-982a-995241c5032b	Cell			CTX	Polygon	3172.8	5413.7	1872.3577	162.0174	0.8963	58.4828	39.4292	0.7418	296.2851	64.227	574	188	262.6705	35.0774	395	188
6.czi	b62e6211-9977-4a22-bc20-6716eada9b62	Cell			CTX	Polygon	5014.1	3711.6	1536.8009	142.1934	0.9551	48.4262	39.8073	0.5662	386.9518	99.1131	787	192	347.3799	73.3684	543	192
6.czi	dcddb4ad-fc06-4096-8d9d-3a15af620549	Cell			CTX	Polygon	5416.3	3719.2	2294.4833	183.3004	0.8582	60.1938	51.5709	0.5647	380.8111	184.4504	1180	191	287.7724	71.6012	626	191
