Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: AF594 mean	Cell: AF594 std dev	Cell: AF594 max	Cell: AF594 min	Cytoplasm: AF594 mean	Cytoplasm: AF594 std dev	Cytoplasm: AF594 max	Cytoplasm: AF594 min
8.czi	05ba6923-3017-4c84-bbc4-5e8dd8a18587	Cell			CTX	Polygon	4359.7	5465.3	1247.414	127.2402	0.9682	41.1979	39.0066	0.2668	577.5367	346.1108	2243	241	426.8849	121.7853	854	241
8.czi	1495eb28-a150-4d63-a87e-b0f2d693e86e	Cell			CTX	Polygon	3241.6	5470.3	1521.9605	146.5746	0.8902	53.2071	35.8924	0.728	308.3395	88.9748	883	193	275.4553	41.8502	520	193
8.czi	3f053a91-3997-4e49-8930-a47f1301366e	Cell			CTX	Polygon	3111.5	5493.2	2200.4944	183.2508	0.8235	67.2965	41.7286	0.7809	564.8371	176.6736	1136	218	470.1183	123.4386	928	218
8.czi	d9a8ed89-6388-4656-87eb-89c88767787a	Cell			CTX	Polygon	3508.9	5501.3	2944.9854	217.5765	0.7818	76.1792	55.5212	0.7312	379.3115	100.1535	970	212	332.3787	59.1801	560	212
8.czi	493483bc-f550-4954-ad0b-9a85f3aa6137	Cell			CTX	Polygon	3196.9	5498.5	1526.0829	144.1098	0.9234	52.4911	38.6628	0.6989	545.0103	163.5205	1382	229	478.0148	81.3843	712	229
8.czi	487d34a3-a05d-453d-a435-de774fd5d3e3	Cell			CTX	Polygon	4148.4	5505.7	1974.5913	166.9068	0.8907	60.4012	41.2724	0.7473	404.111	221.6726	9799	220	347.1754	78.1996	585	220
8.czi	9414056f-97c8-432a-a874-74a716a5d9f3	Cell			CTX	Polygon	3752.6	5515.9	1604.4069	145.4597	0.9529	49.5787	40.6986	0.5458	428.5262	113.9058	1033	222	375.8211	58.7927	546	222
8.czi	4a8c50e3-c1f9-409e-bd06-973aca6c7879	Cell			CTX	Polygon	4265.8	5535.1	3351.4462	243.9468	0.7077	80.6424	59.4726	0.7371	553.1966	167.4942	1572	229	476.9608	119.0274	818	229
8.czi	0c9eb593-3c72-4576-b646-3f969e816e9d	Cell			CTX	Polygon	3138.5	5526.8	1052.8405	121.7271	0.8929	41.8705	32.3988	0.6642	510.6601	149.3607	987	218	445.0952	101.1968	803	218
8.czi	2ec7bf67-dd29-4103-9870-614b13d2c097	Cell			CTX	Polygon	3453.4	5540.7	2023.2347	168.3299	0.8973	61.5117	44.5703	0.7244	580.7275	140.5981	1080	234	509.0175	103.3557	723	234
8.czi	307ef1d6-3851-47f9-97db-1779c2e53ae8	Cell			CTX	Polygon	2931.4	5544.3	1535.152	145.4196	0.9123	51.8561	40.0669	0.669	615.2466	265.5401	2164	221	504.6335	134.3454	839	221
8.czi	fdbd679a-cb4c-4857-b29d-1daa488f7745	Cell			CTX	Polygon	3992	5554	1570.6039	160.5199	0.766	59.3604	34.0341	0.8402	476.2344	113.633	911	230	418.1045	70.2724	709	230
8.czi	aa9d3e77-6ddc-4bc4-a13a-c5436be3ca6d	Cell			CTX	Polygon	4018	5553.4	815.3949	113.7102	0.7925	41.9802	27.5715	0.7712	531.7553	167.73	1348	283	454.0481	69.8589	658	283
8.czi	d226e877-4247-43a1-9f7d-1e2998cdd81e	Cell			CTX	Polygon	3924.3	5568.3	1664.5928	151.982	0.9056	55.1047	37.6739	0.7389	302.2052	50.135	487	203	282.1189	39.7877	425	203
8.czi	f81d78ae-361f-40bf-ac8c-e8492bb063e3	Cell			CTX	Polygon	2724.6	5562.8	1195.4728	128.5598	0.9089	46.8524	33.1821	0.7291	323.9711	58.5764	549	198	308.0043	48.1154	503	198
8.czi	eeb3663e-0c1e-4bd3-ad24-02cc98d8ca31	Cell			CTX	Polygon	4042.9	5577.5	1685.2044	154.2839	0.8897	55.9365	40.3036	0.6851	442.065	119.4329	780	220	388.6213	93.0175	656	220
8.czi	5f10f6e4-1a83-40ac-957f-70bdc542d13d	Cell			CTX	Polygon	3388.9	5580	1559.8859	144.5345	0.9383	50.2381	39.793	0.6085	446.6631	123.952	868	218	386.106	72.3093	609	218
8.czi	b969f842-4d9c-4a18-8e24-7c4d63570207	Cell			CTX	Polygon	2672.3	5579.8	1253.1853	133.914	0.8782	47.6418	35.2382	0.6698	479.7355	198.7338	1545	193	456.7441	211.7958	1545	193
8.czi	754b6501-bb08-419e-aa98-c661fc225089	Cell			CTX	Polygon	3620.5	5591.3	1977.8891	175.3972	0.8079	62.214	41.7448	0.764	672.3336	238.2038	2277	229	582.3212	142.2764	959	229
8.czi	f214a917-8fee-4679-9d3c-6ebe396177ea	Cell			CTX	Polygon	4162.7	5589.8	1247.414	126.9326	0.9729	41.258	38.692	0.2138	624.2718	147.1868	1422	386	569.7123	71.2786	893	386
8.czi	449b7b5c-5185-4ce5-85aa-778a0ad3b1bb	Cell			CTX	Polygon	3211.9	5604	1945.735	164.4155	0.9045	55.7848	45.0033	0.6036	303.1689	55.9419	510	196	279.1138	42.8337	441	196
8.czi	4cf0bbd0-343b-489e-9f7d-843503e62e59	Cell			CTX	Polygon	2759.1	5615.6	2885.624	217.9249	0.7635	76.9187	52.148	0.7495	344.5269	83.5741	802	193	298.8959	48.5109	481	193
8.czi	fcb01c3a-fac3-4838-8df5-6dce9a91a42f	Cell			CTX	Polygon	4212.9	5609.2	1582.9709	145.8882	0.9346	51.4618	38.1644	0.6658	876.9328	360.5573	2807	272	710.6448	188.9855	1295	272
8.czi	a4cc135f-6b3a-4d9b-8c74-0fe94a36016e	Cell			CTX	Polygon	3476.8	5626.2	2001.7986	168.0014	0.8913	59.5113	43.9595	0.6544	299.8824	47.1767	654	208	280.1684	26.7353	459	208
8.czi	ce2de159-c0f4-4d1e-b84b-afd5f8c62081	Cell			CTX	Polygon	3083.7	5628	2052.9154	169.8867	0.8938	62.1968	45.6885	0.6765	408.688	110.8129	1001	204	353.8664	67.7995	547	204
8.czi	8d2a9433-83b6-40e2-9657-60da53ce4f48	Cell			CTX	Polygon	4076.5	5623.4	1410.6579	145.0209	0.8429	47.4492	43.0582	0.1778	544.3791	132.6111	1235	299	488.0481	69.8105	683	299
8.czi	78499403-45db-4d23-94de-e6fe3b17af12	Cell			CTX	Polygon	4274.8	5639.5	2410.7327	184.8693	0.8864	64.0593	51.1661	0.5997	656.9333	240.4832	1700	235	523.0986	151.8819	885	235
8.czi	7484f011-06f8-46eb-9cfd-77294ede9d0c	Cell			CTX	Polygon	2995.1	5641.2	2160.0957	179.0255	0.8469	64.3479	39.6917	0.7984	313.6795	62.9867	623	197	280.3277	35.6626	373	197
8.czi	bd93769f-b16e-4b01-91f6-74e036f69f08	Cell			CTX	Polygon	3308.3	5638	1911.932	162.6676	0.908	55.0461	44.0073	0.6302	361.3326	87.8714	732	206	319.4638	56.5442	488	206
8.czi	6d465c3b-96c2-422e-b003-bdb04cea444c	Cell			CTX	Polygon	3624	5642.1	1591.2155	145.6749	0.9423	48.4448	40.2149	0.4858	428.9824	133.8674	804	203	356.5842	85.3083	578	203
8.czi	8adf7048-10ed-40c9-9ce8-e45d0f110bd7	Cell			CTX	Polygon	4043.1	5642.2	1400.7643	137.7767	0.9273	47.9983	39.2841	0.5375	493.7804	195.647	1620	225	403.9139	109.2009	710	225
8.czi	c73910cf-0173-4e49-8da7-d5d276e040b9	Cell			CTX	Polygon	3779.6	5640.6	1122.92	121.4766	0.9563	42.0243	33.5159	0.5913	318.8994	76.6738	792	207	295.584	43.5434	479	207
8.czi	29d44e01-8dca-4805-8df3-db69621abbed	Cell			CTX	Polygon	2868	5644.8	1701.6937	158.3156	0.8532	57.7765	39.2978	0.7639	585.076	307.031	2710	223	455.2495	134.3051	840	223
8.czi	565e8d2e-a444-49d5-a7af-1d37ddff4763	Cell			CTX	Polygon	3987.8	5652.3	1802.2783	159.1275	0.8944	55.7956	40.2009	0.7253	466.7314	170.2614	1360	209	388.6034	92.6577	714	209
8.czi	85ed3058-d427-4237-90c8-70c1938fdaf7	Cell			CTX	Polygon	3442.6	5651.3	1043.7714	117.5995	0.9484	38.9961	32.5138	0.5033	317.2279	144.6216	989	198	257.9353	26.8989	406	198
8.czi	19ec5ae8-181d-4ba3-8885-a722497ceb1a	Cell			CTX	Polygon	3544.6	5651.7	1800.6294	158.6359	0.8991	57.28	39.1131	0.7259	420.9528	122.7056	868	199	365.5029	86.2208	607	199
8.czi	064b5b71-2214-419b-80d6-b9bdfdbfa7d9	Cell			CTX	Polygon	3869.4	5669	2171.6382	176.9205	0.8718	61.1441	47.8656	0.6795	604.4349	257.5833	2056	219	492.6856	157.1463	1086	219
8.czi	ee6afe9d-13d5-4183-995e-0d9658dab6a9	Cell			CTX	Polygon	3757.7	5670.1	1418.9025	135.3249	0.9737	44.0648	41.0196	0.2087	321.1599	67.042	541	207	287.6202	38.9507	452	207
8.czi	1ab4acad-7fe9-4e7e-85ad-5ef6bab3acfa	Cell			CTX	Polygon	3089.3	5668.4	1067.6809	117.7168	0.9682	38.1743	36.2588	0.151	280.1427	107.9976	851	192	243.0813	22.3245	369	192
8.czi	22ef14c9-b296-46f2-8cd3-3b36882268bf	Cell			CTX	Polygon	2908.3	5683.1	2407.4349	198.6485	0.7666	66.0916	49.2241	0.7163	359.5403	139.6931	935	200	283.038	48.0754	479	200
8.czi	eae4c61a-ab81-4d94-87bf-d54fd080f0f2	Cell			CTX	Polygon	4113.2	5693.3	2080.1227	170.4484	0.8997	59.8772	45.2979	0.6462	333.5831	82.3887	652	203	288.4912	43.27	457	203
8.czi	d7981c4c-145e-47ed-9c6b-aa43f2432688	Cell			CTX	Polygon	4034.9	5690.9	1441.9875	137.769	0.9547	48.3879	38.7015	0.5731	572.9034	270.8503	1672	231	442.1576	140.1302	1099	231
8.czi	9b6b1c64-c576-451e-9e36-ff6bde93fec7	Cell			CTX	Polygon	3555.2	5695.3	1417.2536	138.688	0.9259	45.8884	40.9747	0.3752	431.7558	123.4671	822	222	375.7352	87.5765	616	222
8.czi	023424c0-d444-4ae9-b585-eee09f8f03bc	Cell			CTX	Polygon	3648.7	5706.5	1814.6453	158.5629	0.907	52.2089	46	0.4311	876.4377	446.595	3484	244	680.8793	259.6005	1473	244
8.czi	7c8ef51f-0ca1-48a1-aee0-315dbfe12871	Cell			CTX	Polygon	3856.7	5708.6	1562.3593	146.4438	0.9155	51.0305	41.3783	0.5443	629.8014	194.6207	1440	293	543.5344	114.4333	831	293
8.czi	be129963-8858-45ee-88ce-239eea04fb3b	Cell			CTX	Polygon	2876.8	5718.5	1781.6667	161.7708	0.8555	57.2594	40.0947	0.75	416.2585	121.254	746	208	348.1722	65.9566	564	208
8.czi	7b797748-c699-474d-ba58-8658e981c540	Cell			CTX	Polygon	4200	5728.7	2065.2823	172.4472	0.8727	62.5103	44.4661	0.6931	502.7734	129.8738	1123	232	440.6538	83.2403	675	232
8.czi	effa58d8-86fc-4184-9443-14ceabc5ffc1	Cell			CTX	Polygon	2666.1	5721	1188.0526	123.6841	0.9759	40.5953	37.6671	0.2485	279.413	87.9726	751	196	247.5881	17.3861	308	196
8.czi	0286cb96-14e0-4493-9691-8abd5c18115d	Cell			CTX	Polygon	4268.4	5731.8	2437.1156	190.4983	0.8439	65.4183	52.1196	0.5535	474.5413	154.5967	1127	209	396.5248	100.038	668	209
8.czi	c7f76ddc-16d1-4c45-99a2-0a00a0ea802f	Cell			CTX	Polygon	3051.6	5740	2498.1259	198.4949	0.7968	68.8939	51.5499	0.7087	422.0205	132.5903	950	193	360.1209	88.1288	664	193
8.czi	fd9c263e-331f-488e-8d8f-1d791eb4e80b	Cell			CTX	Polygon	3548.7	5734.3	1093.2393	129.5011	0.8192	48.7182	31.4733	0.7803	478.1544	137.2579	911	218	418.7128	107.5524	637	218
8.czi	92ed2447-749a-4096-898b-882b3590e054	Cell			CTX	Polygon	3576.9	5746.6	1716.534	164.9912	0.7924	54.6513	43.6841	0.6253	512.7499	176.5784	1324	217	424.0608	106.9577	708	217
8.czi	d554aa54-8174-4e94-8d47-8b2e0cbd7bab	Cell			CTX	Polygon	3678.7	5744.7	1364.4879	133.54	0.9615	45.6973	37.7822	0.5502	393.0943	152.4396	981	214	315.9565	56.5248	547	214
8.czi	3aafb87f-8f47-43e5-a293-b556c44f4b34	Cell			CTX	Polygon	3493.5	5746	1592.8644	146.477	0.9329	51.7389	40.7353	0.6462	340.9327	96.5456	643	215	288.2934	41.5536	437	215
8.czi	9ca3102d-6549-4714-9c5c-9acfc6cf6160	Cell			CTX	Polygon	2826.6	5758.2	1921.0011	165.7415	0.8788	60.111	39.7949	0.752	380.0094	131.7971	917	206	306.8665	63.2795	510	206
8.czi	7481f92f-1108-478f-b99a-847a31b4acd2	Cell			CTX	Polygon	4159.5	5766.3	2233.473	182.8533	0.8394	67.6735	44.0965	0.7893	571.1853	181.9122	1200	230	475.313	124.6583	773	230
8.czi	219fac06-433d-4ab9-a709-327aea7c5faf	Cell			CTX	Polygon	2943.4	5770	1528.5563	142.9311	0.9402	49.6491	38.7801	0.622	372.9623	130.9295	984	204	304.4843	59.8749	508	204
8.czi	f1626d9a-f2a4-4c0b-9365-77d23637b9a3	Cell			CTX	Polygon	3131.5	5773.3	2359.616	185.0552	0.8659	66.9408	46.1374	0.7307	346.2686	87.2049	2235	194	301.7532	66.9069	2235	194
8.czi	5941de45-893d-48cd-8afc-0dbd00f1b186	Cell			CTX	Polygon	3663.5	5787.1	1961.3999	167.8781	0.8746	58.6976	43.0434	0.6951	427.8014	106.5395	925	211	379.6848	74.7711	678	211
8.czi	d6dae80d-5d55-4fe3-a6cf-8eeadbb5c683	Cell			CTX	Polygon	2892.1	5784.6	1737.1456	156.6265	0.8898	56.7883	39.1292	0.7411	311.1118	76.7149	752	204	274.7127	37.8279	425	204
8.czi	cf8090d5-f907-45ab-b927-9ab1b2419eac	Cell			CTX	Polygon	4095.9	5797.7	2492.3547	191.0113	0.8584	60.89	55.6255	0.2587	355.0777	103.3319	815	196	298.2817	54.0646	495	196
8.czi	637a9c98-6348-425e-bcac-539e309d5c3e	Cell			CTX	Polygon	3272	5790	1476.615	139.3685	0.9553	46.378	40.3436	0.4834	1194.6581	528.2806	4032	348	961.8445	248.7306	1563	348
8.czi	1198f661-d5da-4e3c-886c-5dfddfbed092	Cell			CTX	Polygon	3576.5	5803.3	1435.3918	137.4852	0.9543	44.8839	41.3115	0.3223	415.1365	98.3049	776	212	377.9945	73.0597	643	212
8.czi	7a793221-2d80-4cc8-8950-b4748a92e394	Cell			CTX	Polygon	3822.1	5816.6	1876.4801	161.8242	0.9005	59.8176	39.75	0.7499	451.4679	118.0636	841	225	388.9561	72.3667	573	225
8.czi	fba8ebc7-9a15-44ca-8767-96ce3eb95c36	Cell			CTX	Polygon	2853.1	5818.7	1613.476	148.7421	0.9164	51.1777	41.0914	0.5852	457.2004	172.6432	1075	212	370.9389	110.4648	773	212
8.czi	c4ccaee8-0b42-433a-a36f-ffc112b2c5f2	Cell			CTX	Polygon	3450.8	5819	1299.3553	129.7891	0.9693	42.813	39.5494	0.2918	853.038	499.285	3601	226	633.5107	206.8574	1153	226
8.czi	269d32b9-95f2-40c1-85c1-cf7950ccefdb	Cell			CTX	Polygon	3743.8	5827.5	1869.8844	163.4889	0.8791	57.8541	41.7737	0.7228	700.9481	269.0846	1919	226	571.5232	145.234	936	226
8.czi	f90f451c-09a3-422c-997e-865d25b06a0e	Cell			CTX	Polygon	3365.1	5833.5	2675.3857	203.8322	0.8092	70.1043	53.63	0.6855	454.2169	156.3992	1199	219	372.832	89.4137	672	219
8.czi	d1d3daa4-b1b9-49f0-b31b-03e3357ec28a	Cell			CTX	Polygon	4346.2	5837.7	2106.5055	178.5692	0.8302	66.8878	40.4813	0.8056	403.455	119.0301	1179	196	351.9822	60.8643	521	196
8.czi	cba40bf0-f56d-4af9-ab7e-c372e30c5d86	Cell			CTX	Polygon	2929.4	5838.5	1379.3283	136.3601	0.9322	47.6271	36.7677	0.6427	423.6907	113.8508	1009	259	379.6459	60.2116	565	259
8.czi	cb6e3570-dad1-42d5-84b6-a7ba42395007	Cell			CTX	Polygon	2879.1	5847.2	1760.2306	165.5459	0.8071	59.437	38.2056	0.8087	529.0604	218.3585	1779	205	442.0724	121.9779	845	205
8.czi	76f340e4-3037-4535-ae13-1bcad839a5eb	Cell			CTX	Polygon	3678.5	5857.1	1534.3275	152.9368	0.8243	58.2566	35.3281	0.8275	617.1659	233.4079	3735	240	545.4554	171.7691	1007	240
8.czi	841aa64a-373a-4396-b6fa-0b6c4f7a05f9	Cell			CTX	Polygon	2756.8	5859.5	2016.6389	174.0634	0.8364	66.6198	38.8298	0.8271	579.4824	217.6823	1852	213	487.8494	121.9778	805	213
8.czi	821f0195-34e1-4a09-b05e-2006fdd83c13	Cell			CTX	Polygon	3435.5	5857	1264.7278	127.3162	0.9805	42.0065	38.0101	0.3812	623.7401	182.8392	1200	283	542.7662	120.0323	1031	283
8.czi	ea516bcc-66e1-43c8-9861-331251df83ba	Cell			CTX	Polygon	3179.7	5864.9	1888.847	164.7176	0.8748	58.9331	45.049	0.6041	481.9254	174.1966	1702	235	410.3103	92.4927	703	235
8.czi	4332d9d1-163f-4a36-ac9c-3d8c652b3ec7	Cell			CTX	Polygon	3309.9	5870.1	2020.7613	167.4028	0.9061	54.6255	50.5642	0.3102	427.8715	116.8953	836	221	362.493	64.051	545	221
8.czi	3ec2f18d-7f94-4e25-8230-01d02d77a399	Cell			CTX	Polygon	2901.3	5882.1	1305.951	129.9949	0.9711	43.9395	38.9512	0.4424	690.9924	285.0786	1903	244	561.6212	152.3826	985	244
8.czi	f7c0f9cc-273a-411c-b115-ab4dadff90c0	Cell			CTX	Polygon	3132.8	5882.6	1317.4935	131.2099	0.9617	45.0607	38.3849	0.4908	1302.0692	579.6737	4388	477	1061.5955	261.8813	1787	477
8.czi	f5ef7733-6617-4574-927d-71e580b1952a	Cell			CTX	Polygon	3663.7	5890.7	1477.4395	142.94	0.9087	51.2935	36.719	0.707	841.5567	434.392	2935	249	643.947	232.6139	1210	249
8.czi	405f80d9-1814-4419-9526-a8a864c45840	Cell			CTX	Polygon	4213.8	5900.5	1526.9073	143.811	0.9278	51.7106	39.5892	0.6593	689.2361	211.7044	1820	284	601.9543	112.7252	1014	284
8.czi	86573712-cf25-4b48-a367-61377d8b8be3	Cell			CTX	Polygon	2998.7	5896.3	1053.665	123.362	0.8701	44.6199	31.2863	0.7322	326.4445	58.5641	540	190	303.0415	42.5699	441	190
8.czi	8d6898ee-978f-480b-be56-ab1e2a6d42d9	Cell			CTX	Polygon	3510.5	5914.5	2087.5428	175.4428	0.8523	64.4248	41.309	0.7986	407.0797	91.8372	793	227	361.6479	56.0634	529	227
8.czi	aa953b58-0271-46fb-9512-9f3fc8da692b	Cell			CTX	Polygon	2876	5913.9	1410.6579	137.0405	0.9439	47.2239	39.3486	0.5175	634.9743	209.4464	1723	251	543.6602	125.4484	859	251
8.czi	26567fcc-9f8b-4222-a4b1-09a3111cd740	Cell			CTX	Polygon	3238.8	5925.2	2019.9368	171.3364	0.8647	63.1303	41.0915	0.7603	346.4268	85.4368	637	196	302.2804	52.8122	487	196
8.czi	66f4ef41-2ec7-46cc-8b74-cedd246590b5	Cell			CTX	Polygon	2992.9	5929.7	1418.9025	140.2122	0.907	47.1095	39.4523	0.3858	344.4604	94.6372	688	202	295.3567	58.242	551	202
8.czi	082192d2-6810-4c2b-8616-0af04351016f	Cell			CTX	Polygon	3669.7	5957.7	2379.4031	197.8472	0.7639	77.3116	41.046	0.8773	446.0738	196.0163	1141	206	340.9891	106.742	669	206
8.czi	74b2bedc-04ed-46d0-aafe-6e7e7c967665	Cell			CTX	Polygon	4101	5954.9	1643.1568	151.7445	0.8967	52.1991	39.254	0.6559	273.9067	48.842	519	191	256.2861	30.5752	399	191
8.czi	035056e6-4c0e-4a4d-906c-ad8033238d5f	Cell			CTX	Polygon	2776.4	5962	1614.3005	147.0134	0.9386	49.5049	43.0435	0.4111	475.6804	163.1109	1300	215	403.6867	103.4548	642	215
8.czi	a8a5214a-4462-4996-8476-ef3c813313b9	Cell			CTX	Polygon	2876.2	5994.9	2608.6041	200.8959	0.8122	69.4871	55.1316	0.5796	433.58	106.8835	794	210	380.1503	73.3287	633	210
8.czi	f76193db-b622-464b-8cab-eeca04ac7a6f	Cell			CTX	Polygon	3025.4	5995.3	2596.2371	191.6127	0.8886	65.0065	50.4408	0.623	362.9034	81.4601	677	209	319.9345	58.8881	564	209
8.czi	219806f4-38de-4ff5-b3f0-6ae674678911	Cell			CTX	Polygon	3938.9	5989.8	1105.6062	119.5425	0.9722	39.5594	35.5695	0.4205	656.5719	202.4435	1598	315	586.2804	116.6968	861	315
8.czi	ffdbc405-0231-4fce-a3ce-7e2207909a8b	Cell			CTX	Polygon	2943.4	6009.5	2639.1093	195.6252	0.8666	71.7273	52.2078	0.7179	612.7259	229.5244	2028	203	511.9901	150.7977	878	203
8.czi	7013bf46-5541-43b1-ad2d-90250be8a26f	Cell			CTX	Polygon	3967.5	6013	1582.1464	150.5014	0.8778	53.525	41.0914	0.6683	872.2573	330.1133	2708	249	743.0939	209.0932	1282	249
8.czi	bd29f6b8-6411-4343-a3ff-9a422f51a133	Cell			CTX	Polygon	3103.6	6032.3	1593.6889	148.3197	0.9104	49.4716	42.5136	0.4944	910.2847	439.3347	3242	244	722.6299	205.8693	1297	244
8.czi	fa9ab800-e783-4720-89c6-86f45b88dc2f	Cell			CTX	Polygon	4098.6	6039.3	1549.9923	142.6008	0.9578	48.649	41.8875	0.524	653.5619	193.5115	1342	243	564.9198	132.5986	874	243
8.czi	54a35971-126b-45c4-b33b-93b2b5d4d862	Cell			CTX	Polygon	3218.7	6046.8	1812.9963	161.2823	0.8759	57.552	43.8372	0.6776	398.3101	151.3919	1273	209	335.5388	66.3889	574	209
8.czi	c6b15d62-8599-424f-9b19-5ddffca58bb3	Cell			CTX	Polygon	3329.4	6047	1092.4148	126.912	0.8523	46.0042	33.7824	0.7217	546.2707	134.5289	1148	247	497.7095	89.9124	761	247
8.czi	38dada70-4829-4db8-b78c-d90af8c5ea32	Cell			CTX	Polygon	3296.2	6060.7	2099.0853	179.4975	0.8187	63.1444	45.9252	0.6651	686.5322	232.0973	2006	223	580.0652	128.6665	935	223
8.czi	6ef7c9a8-45db-4579-8dbc-bfaf23f85ccd	Cell			CTX	Polygon	3859.9	6050	1359.5411	133.5857	0.9574	43.967	40.2429	0.3656	603.6856	218.759	1879	255	513.7567	104.5091	844	255
8.czi	39a71c11-fcac-492d-83a3-c972208b6862	Cell			CTX	Polygon	2715.2	6055.5	1443.6365	139.1663	0.9367	48.5658	38.7413	0.5669	294.7722	47.702	608	203	280.4931	28.3443	394	203
8.czi	2f3647c2-fcb9-489c-b56f-1847909a8b3d	Cell			CTX	Polygon	2776.8	6076.9	1962.2243	173.3207	0.8208	64.7926	41.5266	0.7853	481.4322	205.6143	1625	200	385.9676	103.8817	686	200
8.czi	01a6c86f-ea3f-4680-ad16-947e4ba9f022	Cell			CTX	Polygon	3532.7	6071.8	1940.7883	164.0034	0.9067	53.0337	47.1489	0.3823	703.9125	232.7627	1739	220	599.9671	157.1895	970	220
8.czi	64643164-8b7d-4a5f-a026-d98e975cf080	Cell			CTX	Polygon	2891.9	6086.2	1600.2846	150.7518	0.8849	57.4309	38.4485	0.7438	669.1318	236.4172	2057	226	575.1319	132.268	944	226
8.czi	68253f87-6c86-487c-a25b-fa17c85c8b7f	Cell			CTX	Polygon	3904.2	6085	1402.4133	135.0947	0.9656	47.7803	38.2128	0.5834	617.3753	271.1595	1895	227	493.4734	141.2664	874	227
8.czi	7613acf1-2f03-4c8b-868c-c894d83d451b	Cell			CTX	Polygon	2714.1	6097.8	1412.3068	138.8194	0.921	49.5428	36.5463	0.6944	280.8262	58.0808	512	195	259.6066	40.3945	430	195
8.czi	54a20fdc-de64-40a2-b4cd-822322c4cdfb	Cell			CTX	Polygon	3453.2	6106.1	1589.5666	145.1604	0.948	47.2716	43.239	0.334	462.7098	175.1708	950	211	368.5783	95.8309	697	211
8.czi	c1d38ede-486e-4848-b04f-e0de38066594	Cell			CTX	Polygon	3048.8	6116.6	1794.8581	159.79	0.8834	52.8734	45.1172	0.491	314.9096	55.46	585	186	291.1736	32.5701	386	186
8.czi	4ae8efa2-a216-4a71-9fe5-5549b8e6d6ce	Cell			CTX	Polygon	3556.3	6147.1	1806.4006	157.844	0.9111	55.5887	43.29	0.6333	371.6845	79.165	653	196	333.1827	54.8983	483	196
8.czi	f36c162d-1ad4-415c-a08f-7d2db803c963	Cell			CTX	Polygon	3619.8	6156.1	1713.2362	153.4491	0.9143	54.4726	39.6385	0.7116	315.9836	63.7949	614	195	285.5661	38.5263	396	195
8.czi	75309eb7-8821-4523-925a-35f9493e3aeb	Cell			CTX	Polygon	2649.1	6169.5	1404.0622	139.496	0.9067	48.2997	38.534	0.5891	544.9601	223.0345	1752	216	458.3166	112.6984	765	216
8.czi	b053d8c0-18d3-420f-b8df-1bfc6f8dea88	Cell			CTX	Polygon	2813.1	6183.8	2991.9799	213.911	0.8217	67.753	60.1356	0.4144	476.8741	130.3623	1172	209	409.16	81.8243	683	209
8.czi	ddb2645f-c4f6-47c4-8b48-6b72d86e6d08	Cell			CTX	Polygon	2877.4	6176.2	1447.7588	140.5365	0.9211	46.9611	40.9684	0.4717	288.8362	77.7343	599	184	253.8501	33.2956	390	184
8.czi	41f577df-6b59-419e-a3ea-ea9da9000072	Cell			CTX	Polygon	2750.2	6183.8	2444.5358	198.1339	0.7825	66.0826	52.6229	0.6205	397.2164	114.3682	977	189	342.7247	73.6039	593	189
8.czi	8235de03-cda7-4aea-aba2-5a99ab406f9f	Cell			CTX	Polygon	2687.6	6185.5	1437.8652	137.3292	0.9581	45.9784	40.7273	0.4448	547.3364	222.7732	1446	200	451.6932	143.9663	782	200
8.czi	7c67290b-ae55-4929-b145-4d9ccd4c6b40	Cell			CTX	Polygon	3367.4	6207.6	1431.2695	139.557	0.9235	49.5052	37.5097	0.6799	889.4347	465.9388	3853	238	682.2983	256.8445	1321	238
8.czi	acce2449-a4ae-423f-862a-ec4f12d88c58	Cell			CTX	Polygon	3155.6	6219.7	1470.0193	143.1862	0.901	47.1784	42.4556	0.0888	481.4516	168.895	1372	211	408.3477	110.6155	684	211
8.czi	5903e17d-4793-44dc-bfd2-2713e87315d1	Cell			CTX	Polygon	3238.9	6227.9	1893.7938	162.4744	0.9015	57.4522	41.7942	0.6672	375.4121	121.3193	1097	191	317.9053	78.7469	540	191
8.czi	44455363-dec9-4a94-bbff-6b691bb69fcb	Cell			CTX	Polygon	2791.9	6234.2	2224.4039	188.1679	0.7895	67.071	44.0776	0.7883	561.4637	168.7333	1822	232	502.3789	90.9757	796	232
8.czi	7703cc5c-b2de-433c-98c7-f025482e6326	Cell			CTX	Polygon	3391.7	6238.5	1301.8287	133.6355	0.9161	46.2579	34.6106	0.6463	303.8115	153.4174	1385	171	264.2306	79.7296	933	171
8.czi	524b7cf8-7d1e-4e18-ba4d-e94348a3cb9d	Cell			CTX	Polygon	3124.6	6237.6	1075.9255	119.8378	0.9415	39.1195	34.2926	0.4647	458.3844	180.7871	1328	209	386.4306	99.1703	640	209
8.czi	28d5e10f-5f5e-483f-ad64-d01be41f946b	Cell			CTX	Polygon	2741.2	6240.3	1025.6332	119.8942	0.8966	41.6058	30.7816	0.6906	507.7632	260.2887	2346	206	404.339	108.916	891	206
