Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: AF594 mean	Cell: AF594 std dev	Cell: AF594 max	Cell: AF594 min	Cytoplasm: AF594 mean	Cytoplasm: AF594 std dev	Cytoplasm: AF594 max	Cytoplasm: AF594 min
5.czi	49413df6-151b-41eb-b9e9-443d3da6941f	Cell			CTX	Polygon	2041.8	5548.2	1216.9089	129.0552	0.9182	46.9909	34.7528	0.703	568.5244	252.4564	2075	274	448.1939	108.5332	831	274
5.czi	59de3270-362c-44ce-bfcd-601b0ab44acf	Cell			CTX	Polygon	2324.4	5562.9	1028.1066	118.8057	0.9153	40.3946	30.9761	0.6335	581.5701	112.8838	998	317	538.0478	70.503	799	317
5.czi	73b0ccec-26e4-4e7c-abe5-d969cdc5ae0d	Cell			CTX	Polygon	1844.8	5572.5	1825.3633	160.6647	0.8886	54.9835	42.8836	0.6789	437.7376	152.3983	1031	203	358.7119	82.7647	603	203
5.czi	b44d3bad-aeb6-4e32-892b-bb7713e0a86d	Cell			CTX	Polygon	3058.6	5579.9	1935.017	168.9754	0.8516	62.0742	39.7949	0.7827	405.5579	89.6662	866	237	368.1796	53.9866	607	237
5.czi	f8ec4328-b05c-4161-b1ed-593b80e768ea	Cell			CTX	Polygon	2758.1	5584.5	2325.8129	189.5808	0.8132	68.8005	42.3871	0.8062	432.395	99.4722	897	228	384.0918	66.3374	565	228
5.czi	d6894a36-3662-4c68-8af2-100cc3c2089f	Cell			CTX	Polygon	2073.6	5579.1	1324.0892	134.2395	0.9233	47.9302	36.8656	0.6508	570.71	174.7065	1463	251	505.4903	125.8936	804	251
5.czi	260624dc-7182-4d03-a1cf-af73bee8a24f	Cell			CTX	Polygon	2126	5586.7	2477.5143	195.1004	0.8179	71.9311	47.2552	0.7816	704.027	227.0004	1953	259	599.3679	165.7875	936	259
5.czi	40feecd5-f8d4-47d5-8f02-bdd271acf607	Cell			CTX	Polygon	1923.5	5580	1545.0455	148.2904	0.8829	56.3105	34.4319	0.791	318.6626	62.7132	586	221	288.1713	25.7211	430	221
5.czi	f8c19afb-3675-4a0f-bd21-6ab3943aeaec	Cell			CTX	Polygon	2288.3	5585.6	2026.5325	174.6268	0.8351	62.4621	43.8432	0.7326	823.5299	265.4353	1855	284	689.6823	161.5953	1247	284
5.czi	e26fe5b9-3f6a-4c6f-a39a-3a69e32abdb7	Cell			CTX	Polygon	2226.1	5589.2	1397.4665	137.98	0.9224	49.1596	33.974	0.711	388.2138	73.049	613	251	362.512	58.0986	613	251
5.czi	7884f21b-cd72-4857-af19-e373023773c9	Cell			CTX	Polygon	2641.9	5585	1765.1774	157.9197	0.8895	59.6368	37.6112	0.7755	520.93	149.7674	1367	246	458.0374	86.176	772	246
5.czi	da2e157d-65fa-4507-a095-2134e4636bbc	Cell			CTX	Polygon	2897.3	5591.9	1374.3815	136.2245	0.9307	46.1752	39.1477	0.5055	844.1331	258.5515	2004	299	736.532	153.621	1208	299
5.czi	e1ff44ee-0479-4a77-8e44-3496e0963bcc	Cell			CTX	Polygon	2499.7	5599.8	957.2027	117.3408	0.8736	41.2369	30.2371	0.6264	541.0404	124.8573	881	272	495.6864	108.7237	720	272
5.czi	2d6603d1-009f-41e8-97ae-4f4f6e87eac5	Cell			CTX	Polygon	2846.3	5603.9	1535.9764	145.1092	0.9167	51.6034	37.9564	0.6835	373.1693	106.2784	757	232	320.1575	53.018	545	232
5.czi	9bb466ff-f0ab-4e89-b54f-bfed442bd9ad	Cell			CTX	Polygon	1891.4	5617.5	1470.0193	148.6932	0.8355	55.4095	36.1358	0.7989	422.2057	122.2014	785	233	355.8039	73.1614	672	233
5.czi	8cb6336c-5e71-4827-aa51-c45bf4c113ee	Cell			CTX	Polygon	2467.6	5619.2	1288.6372	130.2337	0.9548	45.9888	37.0473	0.581	635.8135	180.1518	1793	373	575.9071	75.6679	820	373
5.czi	96ce710b-b2a2-4633-a3f0-4accf126cd50	Cell			CTX	Polygon	1921.4	5623.6	931.6443	114.0095	0.9007	39.6822	29.5538	0.6198	486.3701	157.7924	1362	279	427.5669	58.0479	639	279
5.czi	7650ae46-9328-4686-b508-1760196b4bea	Cell			CTX	Polygon	2889	5627.2	1305.1265	139.9216	0.8377	48.5924	37.8849	0.6697	756.5111	231.6868	1955	304	673.8937	146.1904	1072	304
5.czi	df3461ab-6e1e-4abd-95a0-4edb173582f7	Cell			CTX	Polygon	2512.3	5626.2	1200.4196	128.815	0.9091	47.1268	32.8848	0.724	541.763	158.7631	1251	251	463.6881	95.9911	725	251
5.czi	14f7ca93-a90a-4a32-bcbb-a7a7a976cba2	Cell			CTX	Polygon	3102.2	5629.7	1554.9391	144.9444	0.9301	52.7859	37.7623	0.7011	593.3132	259.6306	1590	245	468.0358	137.4185	841	245
5.czi	ae2a158a-6696-40d6-86f3-6fc971ccbc93	Cell			CTX	Polygon	2392.7	5630.8	1295.2329	129.0796	0.9769	42.3238	39.3571	0.3323	523.487	153.7033	2204	268	459.6213	89.7695	2204	268
5.czi	e514b1e0-bd44-4711-aeb0-3167b8034daf	Cell			CTX	Polygon	2952.3	5633.6	1416.4292	136.7338	0.952	48.236	38.088	0.6082	1115.3818	535.314	3579	387	869.7227	231.3492	1478	387
5.czi	8612c1d2-7615-43a3-a387-0ae7b571bfd4	Cell			CTX	Polygon	2803.6	5644.4	1719.8319	155.3508	0.8955	55.8261	40.8895	0.6916	454.2815	127.1154	1196	243	402.1165	69.5914	585	243
5.czi	e2b59e2c-e679-4012-8cdf-7bff78e60e05	Cell			CTX	Polygon	2648.8	5653.3	1836.9058	163.2658	0.866	56.8856	44.1051	0.6328	343.5772	54.7902	656	231	323.1913	31.9011	449	231
5.czi	725d4861-0435-46cd-a5a5-4352019435b2	Cell			CTX	Polygon	2144.6	5657.3	1510.418	149.1318	0.8534	53.3421	35.8254	0.7786	526.1114	179.7659	1373	245	432.7113	93.3702	711	245
5.czi	a21d5932-4f00-49e6-9d50-b9ed2fc09274	Cell			CTX	Polygon	2187.9	5654.6	1834.4324	164.1452	0.8556	62.8798	37.8385	0.8012	654.325	246.9073	1569	251	520.2728	132.8663	945	251
5.czi	b255ae62-e400-4714-b42a-aead2c8efe38	Cell			CTX	Polygon	1910	5665.2	2385.1744	189.4158	0.8354	64.7415	52.2202	0.5893	541.3121	172.1728	2422	330	492.5799	70.5221	774	330
5.czi	00ff2abf-feaa-4b5b-a9c5-6c0e6fca903b	Cell			CTX	Polygon	1971.5	5662.8	1173.2123	123.9384	0.9598	41.8862	36.7663	0.4897	406.6618	106.292	1189	263	380.2489	53.5452	563	263
5.czi	2f42cf6b-9390-4fac-81c6-221c07018f74	Cell			CTX	Polygon	2554	5671.9	1322.4403	131.2938	0.964	44.1683	38.5232	0.4734	738.4689	316.3988	2787	273	611.7112	139.9173	990	273
5.czi	caf4fd4f-333d-4bc1-8e7b-adb5f3b272bf	Cell			CTX	Polygon	2044.2	5694.3	1946.5595	165.6949	0.891	55.5769	48.5858	0.4894	467.5849	69.7013	740	307	433.4732	49.952	639	307
5.czi	7f593058-f7b0-4e62-8fc5-556041ed755a	Cell			CTX	Polygon	2416.8	5696.5	1423.0249	136.1878	0.9642	46.4556	38.9079	0.5289	456.5041	139.1483	985	238	385.5195	66.8849	608	238
5.czi	f77cca2c-d7e6-44f8-a337-8b11c972bf6f	Cell			CTX	Polygon	2930.4	5706.9	2755.3587	220.836	0.71	86.7476	41.4423	0.9053	393.1908	124.0553	1059	204	330.0666	53.2322	571	204
5.czi	bda423fc-5a70-45d1-adea-c9cfa73936c8	Cell			CTX	Polygon	2245.7	5693.7	1117.9732	120.9747	0.96	42.0037	34.2069	0.5818	729.3043	311.3567	2463	265	618.9682	165.1075	962	265
5.czi	30886426-260c-4b5e-9df9-0bde4ba273af	Cell			CTX	Polygon	2153.2	5720.2	1369.4347	143.3729	0.8372	51.9974	33.6429	0.8079	625.1701	190.4664	1515	277	536.0939	99.1639	828	277
5.czi	1f9c6c97-e9ef-415c-9d77-64d50c00e749	Cell			CTX	Polygon	2229	5721.8	2479.1632	202.8914	0.7568	77.2392	41.3336	0.8721	800.7571	363.1144	2759	263	622.7073	193.6987	1173	263
5.czi	eb8bf3d0-6acf-4076-9efc-5676f6753c41	Cell			CTX	Polygon	2876.7	5728.2	2344.7756	181.5378	0.8941	60.7006	52.5028	0.4139	420.6855	101.4631	1090	248	376.4763	53.8273	555	248
5.czi	5a0088ee-de67-44d0-812c-bb3940bcd0bf	Cell			CTX	Polygon	3182.4	5735	1707.4649	155.5383	0.8869	54.8578	39.7845	0.6761	1029.8862	420.6679	2551	305	826.0275	246.7854	1544	305
5.czi	436c8e60-f893-44a4-b069-471ef0df3e7e	Cell			CTX	Polygon	2548.6	5732.2	2046.3196	168.4348	0.9064	62.1707	43.9904	0.727	290.4402	44.6919	464	201	268.8685	31.1612	418	201
5.czi	8941f110-bfb2-4dec-8824-05a2b9c78f6e	Cell			CTX	Polygon	2128.2	5734.9	1039.6491	122.1193	0.876	44.9819	32.2158	0.6897	566.3196	140.0561	886	267	504.1499	110.3871	836	267
5.czi	13cb4a65-abe8-4d9c-981f-e0ee5f2a7dc8	Cell			CTX	Polygon	3131	5736.1	1785.789	158.3633	0.8948	55.7289	40.0929	0.7079	454.4938	101.4598	1110	260	410.8203	50.5755	550	260
5.czi	3596762f-c054-4694-86bc-93bcfca5a69e	Cell			CTX	Polygon	3079.3	5776.9	3098.3357	223.8809	0.7768	75.9053	57.1893	0.5493	511.0258	200.4705	1636	230	405.9954	103.6725	768	230
5.czi	41acaa07-89f3-46fc-a91c-01d936707ca8	Cell			CTX	Polygon	2950.4	5763.4	1511.2425	143.37	0.9239	49.1649	38.9513	0.6076	469.1063	150.149	1667	232	410.5871	68.2683	617	232
5.czi	17c9d753-cd83-4acd-b03c-71d17f766b8f	Cell			CTX	Polygon	2153.1	5770.9	1734.6723	156.5539	0.8894	56.1887	41.5108	0.6822	438.1025	107.1439	863	226	390.0616	80.1951	650	226
5.czi	a62ae17f-41aa-47c8-a429-4e99a5388960	Cell			CTX	Polygon	1924.4	5768.6	2254.909	188.3835	0.7985	73.1479	37.4389	0.8685	459.5958	119.0342	1064	261	405.4366	57.7274	641	261
5.czi	6ef6d682-ee36-49ca-8c4c-b95b2ff1f7b4	Cell			CTX	Polygon	2267.1	5772.8	1648.1035	153.4351	0.8797	54.822	41.2793	0.668	385.4052	103.9321	1149	225	337.3381	54.5563	488	225
5.czi	293726c9-dcf2-4634-879d-026ba9a1f2ab	Cell			CTX	Polygon	2504.8	5786.8	2592.9393	207.9289	0.7537	73.6198	50.2237	0.7662	510.5582	166.5496	1581	219	429.8141	92.8532	704	219
5.czi	4d2a3ab3-13f9-42cf-8dde-8a83cb153e33	Cell			CTX	Polygon	2789.6	5789.1	1360.3656	141.1492	0.858	46.2387	41.035	0.2063	540.069	157.1684	1122	225	475.1195	118.6492	784	225
5.czi	6a916307-577b-4fde-8968-8e6e7ce286fa	Cell			CTX	Polygon	2706.6	5798.1	2141.9575	177.3621	0.8557	59.892	50.3657	0.5481	376.7064	77.2547	608	211	335.4455	48.287	485	211
5.czi	b81dbe1d-a5fc-4ca5-894e-547bc41de708	Cell			CTX	Polygon	2044.4	5804.5	2072.7025	177.2011	0.8295	63.9529	46.3997	0.6797	454.6053	125.4459	1314	272	406.5114	55.6145	586	272
5.czi	a346634e-ebc3-479e-964e-3baccfab17cf	Cell			CTX	Polygon	2202.9	5812.3	2021.5857	176.2336	0.8179	63.5562	43.964	0.7714	540.3378	188.3153	1428	229	440.0607	113.5369	719	229
5.czi	1af4734c-e60c-4f94-9335-c35d833df4f2	Cell			CTX	Polygon	2798.1	5821.1	1270.499	132.5339	0.9089	47.2706	33.966	0.7068	560.7349	185.5677	1495	275	469.851	99.5586	774	275
5.czi	fbb9607b-9d49-412a-b663-eed2e835f18c	Cell			CTX	Polygon	2955.4	5831.9	1544.2211	144.5807	0.9283	52.4902	38.216	0.6808	294.1678	57.1574	591	197	271.8409	31.2892	414	197
5.czi	958dcd0f-2765-4bb1-bf8a-7e694e8fdc92	Cell			CTX	Polygon	1880.7	5837.7	1388.3974	134.7522	0.9608	47.1599	38.8029	0.5472	659.0059	317.3067	2353	190	523.4087	172.2527	1022	190
5.czi	6b10fb39-a7ee-4599-a31a-946d4010575b	Cell			CTX	Polygon	2075.7	5840.4	1514.5404	144.5104	0.9114	52.1623	35.7335	0.7288	920.5264	456.4591	3424	263	736.816	227.1006	1614	263
5.czi	a520b816-76c8-414d-bb70-4ea1d7086355	Cell			CTX	Polygon	2184.6	5847.7	1379.3283	147.3056	0.7988	54.7899	34.0986	0.8164	629.6645	255.0004	1622	220	502.8444	159.7543	902	220
5.czi	1d5b1d2e-7e9a-4683-b80f-35438eaa28b1	Cell			CTX	Polygon	2377.1	5858	1751.986	156.2763	0.9015	59.0309	38.8027	0.7726	899.8548	433.0512	2989	210	724.058	280.4475	1418	210
5.czi	87c8d6c0-bf09-4f74-8360-fa01ef0d53ff	Cell			CTX	Polygon	3103.7	5855.6	1700.8692	156.9046	0.8682	56.0912	38.5624	0.7485	1014.1993	468.528	3435	279	823.2227	231.0466	1535	279
5.czi	69444e58-65c6-42e8-aada-8f2c166ed8b5	Cell			CTX	Polygon	1989.2	5860.5	1493.1043	144.0108	0.9047	50.608	38.0317	0.6843	688.9061	362.7331	3616	244	572.3169	154.2608	1052	244
5.czi	ed3c2515-e319-48f5-a614-5716dfbb6f69	Cell			CTX	Polygon	2160.6	5861.3	1131.1646	128.5455	0.8602	47.3	31.7592	0.7723	610.872	282.0961	1694	239	496.0029	158.6939	876	239
5.czi	006c6ffa-3737-45bb-b63a-10b3d9b2451b	Cell			CTX	Polygon	2584.8	5864.7	1538.4498	144.5728	0.925	52.2205	37.2021	0.7049	272.864	51.4679	517	198	248.9173	18.9733	349	198
5.czi	9949fb03-6248-48ad-81bd-d87d4bea936c	Cell			CTX	Polygon	2738.2	5866.3	1239.9939	130.4444	0.9158	46.6004	34.0895	0.6886	468.0916	176.6449	1215	208	381.0301	98.0755	758	208
5.czi	35ce57ab-be74-4216-bc2a-5b9bc2cff787	Cell			CTX	Polygon	2767.1	5883.9	1342.2274	138.2829	0.8821	52.6235	35.3298	0.7533	443.5607	221.8796	1606	178	341.6776	123.1351	755	178
5.czi	fffeea13-3d01-4c05-880f-e273b73bf7fd	Cell			CTX	Polygon	2661.8	5890.3	1818.7676	164.7389	0.8422	61.7661	39.2408	0.7936	320.3122	67.4863	539	197	295.3604	55.7257	502	197
5.czi	d57adef0-efef-40f8-92eb-6f9f15739a27	Cell			CTX	Polygon	3135.1	5895.1	1465.0725	140.0406	0.9388	47.4602	38.9827	0.5506	552.0225	254.4475	1701	229	431.0884	113.2942	835	229
5.czi	a300f261-598f-4875-9cfe-58786cd5c6c7	Cell			CTX	Polygon	2462.1	5899.9	1617.5984	146.9677	0.9411	52.0422	38.8002	0.6594	331.9847	79.2305	543	200	298.0886	62.7946	516	200
5.czi	26cfe4fb-ad3d-4732-9125-933d82f75557	Cell			CTX	Polygon	2114.8	5906.8	2132.0639	183.7345	0.7936	61.4436	48.9704	0.567	507.5892	222.0356	1842	214	422.2204	116.5755	800	214
5.czi	a9ee277f-af33-4441-889d-7e486ba92427	Cell			CTX	Polygon	2889.3	5908.6	1787.438	153.1214	0.958	52.3365	44.5271	0.4389	710.5445	348.8437	2456	230	532.353	185.2162	1066	230
5.czi	ca10d2e3-860c-496a-88f8-858e260f9abd	Cell			CTX	Polygon	2792.4	5926.1	2918.6026	237.4908	0.6503	82.7241	49.7571	0.8463	600.1994	393.3388	3662	180	454.7502	189.9926	1087	180
5.czi	678ec3e3-4dbb-42ad-8c88-d7ec4ca04902	Cell			CTX	Polygon	2224.1	5916.1	1516.1893	140.2822	0.9682	48.401	40.2009	0.5416	289.4832	46.1929	454	205	265.1203	20.6552	343	205
5.czi	c03569f9-6fcc-4fdb-87f5-a9f392e7ec69	Cell			CTX	Polygon	3094.2	5915.7	1304.302	130.8232	0.9577	46.5036	36.4142	0.603	535.5711	197.7383	1698	232	459.9616	91.0863	724	232
5.czi	fdd89a50-ce10-4eac-8877-952b5810c641	Cell			CTX	Polygon	2013.2	5923.6	2253.2601	183.1971	0.8437	66.3828	45.3306	0.7624	336.0908	95.2946	775	178	283.9531	51.5638	447	178
5.czi	9054e43c-a71b-4c57-a0f4-ec77775ff785	Cell			CTX	Polygon	2353.8	5924.4	1921.8256	160.3852	0.9388	55.2669	44.5281	0.5884	373.4543	97.2324	786	205	319.0911	59.3573	518	205
5.czi	5b05ab15-f922-4031-8db2-cc443efc0ccc	Cell			CTX	Polygon	2936.8	5923.7	1308.4244	131.2963	0.9538	43.6984	38.1706	0.4142	478.8332	160.0773	1557	243	421.4337	62.3912	633	243
5.czi	e883acc4-185d-45ab-8d0f-bbebb35a52ce	Cell			CTX	Polygon	2720.3	5930.2	1290.2862	129.4815	0.9671	44.3137	37.6672	0.5266	481.4834	122.287	1056	229	443.5025	88.0194	665	229
5.czi	af14840c-75d5-4318-a1d2-c54cedabc6d9	Cell			CTX	Polygon	2681.9	5945.1	1413.9558	136.0858	0.9594	47.4873	38.9512	0.5519	571.0559	211.0379	1987	221	485.4869	126.4538	790	221
5.czi	b1539fb6-950c-474d-9572-719cd67c6c64	Cell			CTX	Polygon	3167.6	5947.4	1304.302	129.5325	0.9769	42.3383	39.3888	0.3173	608.1167	174.8924	1470	298	533.0696	94.5508	764	298
5.czi	c022134b-feb1-4c22-a836-0d6f11e8b89a	Cell			CTX	Polygon	3003.8	5977.3	1857.5174	161.6481	0.8933	57.0925	44.1057	0.6766	517.737	232.4773	1474	205	393.8479	131.9943	847	205
5.czi	c1733d79-eb47-46e4-970a-53c9774fd6e8	Cell			CTX	Polygon	2449.4	5975.1	1643.1568	148.4251	0.9373	50.5097	43.2492	0.5145	407.1303	102.7956	793	224	355.665	62.5064	537	224
5.czi	c0bead56-1321-47f1-a75e-cf24e54ad684	Cell			CTX	Polygon	3186.3	5989.9	1047.8937	119.3046	0.9252	41.6651	31.8074	0.6237	475.9788	126.6132	1041	233	427.6106	69.663	622	233
5.czi	d768e79d-ed2e-4d23-9430-7872f71dab66	Cell			CTX	Polygon	2387.3	6006.2	1568.1305	147.7843	0.9023	52.2422	38.353	0.7053	829.6758	361.8444	3054	265	692.3286	179.9976	1145	265
5.czi	fe88571a-60d9-46a3-8c70-60a03a12366b	Cell			CTX	Polygon	2565.6	6018.8	2090.8407	177.8085	0.831	64.6765	44.0708	0.7702	278.7227	43.2198	412	189	261.3	34.1166	408	189
5.czi	380f6870-d2c4-4fa7-aaee-7dca0c190148	Cell			CTX	Polygon	2879	6016.4	1834.4324	160.8147	0.8914	56.8342	44.8518	0.6066	590.5615	180.6964	1177	241	499.5925	117.267	836	241
5.czi	0b100b8d-8ef4-4573-9b1f-c60ee16d9585	Cell			CTX	Polygon	2954.1	6028.2	1702.5182	156.3176	0.8756	52.6611	44.4803	0.5572	469.4512	129.7993	1026	235	416.2158	82.1318	634	235
5.czi	71799daf-d34c-4405-abbd-cf687174a17d	Cell			CTX	Polygon	2456	6031.4	1532.6786	146.3654	0.8991	52.7998	39.9253	0.6651	546.3412	189.785	1826	241	476.901	92.0369	797	241
5.czi	1e6d5047-9fab-4532-89ea-860f6c194919	Cell			CTX	Polygon	3175.2	6048	1852.5706	161.9771	0.8873	60.6073	37.9329	0.776	426.5876	159.2226	1031	198	342.6711	90.9305	624	198
5.czi	b1c3aad1-1863-477d-88ba-a4bde7fc4494	Cell			CTX	Polygon	2334.1	6059.4	1532.6786	142.3263	0.9508	47.1743	42.6404	0.347	488.6475	145.0391	896	226	423.1979	107.1771	864	226
5.czi	480b3af2-48ab-4162-9587-1cf5e94f1372	Cell			CTX	Polygon	2221.1	6075.6	1507.1202	144.0456	0.9128	50.948	40.9097	0.6019	296.5656	63.3959	800	194	276.3495	35.5313	390	194
5.czi	da0a86f8-9f7b-4a46-883b-b2ced32fb7d9	Cell			CTX	Polygon	2406.1	6078.5	1263.0788	128.5886	0.9599	42.8088	37.3489	0.4796	475.6678	170.4953	1100	217	407.4421	115.6159	916	217
5.czi	e517e631-92f3-49f9-8939-2f888d771a31	Cell			CTX	Polygon	2951.5	6089.7	2824.6137	216.6575	0.7562	74.3042	54.93	0.7234	698.8583	269.4856	1838	215	576.8618	189.5689	1123	215
5.czi	598931bd-44b2-4214-b5e6-63d21ce6329e	Cell			CTX	Polygon	2163.2	6086.5	1146.005	122.3286	0.9624	40.7566	36.5615	0.4168	247.1843	68.2676	776	164	225.7634	18.9871	281	164
5.czi	d1e8099c-7de5-43a6-a2cd-7f6eb695d641	Cell			CTX	Polygon	2265.6	6091.6	1606.0559	146.8969	0.9353	51.411	41.5195	0.6066	331.6299	99.5133	906	189	286.2779	49.9059	425	189
5.czi	ba5d89f4-d1a4-4609-9226-458937991c25	Cell			CTX	Polygon	2857.7	6094	1284.5149	132.813	0.9151	48.3478	36.2813	0.679	484.7563	101.3982	1077	320	445.0308	44.7166	576	320
5.czi	8422b451-1f5b-4f12-9e1b-d2ca43bb487f	Cell			CTX	Polygon	2331.6	6118.5	1427.1472	139.1535	0.9262	49.4514	37.7645	0.6266	319.398	59.0593	702	195	305.596	36.4121	434	195
5.czi	7fe4309d-1495-4d21-b3b1-ef7503ca94a6	Cell			CTX	Polygon	2874.9	6124.8	1559.0614	150.5943	0.8639	51.2936	41.0857	0.6571	483.7472	104.2932	999	252	444.6028	77.278	670	252
5.czi	d0f76a5d-4f7f-4961-ab50-93268761077e	Cell			CTX	Polygon	2408.8	6129.1	1690.1512	159.6237	0.8336	60.2825	35.5268	0.8134	744.9586	434.7479	3350	211	562.64	165.3771	941	211
5.czi	d4319a25-6909-49e1-be37-a3f4f09aba88	Cell			CTX	Polygon	2441.6	6136.8	2072.7025	183.5604	0.773	70.0899	38.4733	0.851	756.9766	220.2429	1505	200	651.928	180.1014	1075	200
5.czi	5d3883b5-d5b1-440f-aa30-9bad230161ee	Cell			CTX	Polygon	3010.6	6138.8	1448.5832	137.6489	0.9607	47.7097	39.3685	0.5528	472.5071	226.5798	1369	193	360.4631	109.0861	708	193
5.czi	9c2bf3e8-db0c-4b0a-b567-9f154b96631c	Cell			CTX	Polygon	3130.3	6140.8	1566.4816	146.6651	0.9151	50.9101	39.1392	0.6465	594.1636	233.3171	1934	220	503.586	116.1324	777	220
5.czi	1c606ae1-6cc9-4bb5-9830-edf106a46058	Cell			CTX	Polygon	2736.4	6158.7	1554.9391	144.7699	0.9323	49.8622	41.275	0.5681	289.8317	48.2334	461	193	271.7305	38.2201	413	193
5.czi	437c704b-eb24-460d-906e-eefc4c28a528	Cell			CTX	Polygon	2848	6172.9	2409.9083	192.8851	0.814	70.0496	45.4589	0.7723	516.6226	150.0931	1313	209	448.5383	99.1964	712	209
5.czi	1b5c7470-27c5-48fb-9f7c-8f6799801cb8	Cell			CTX	Polygon	2581.5	6188.5	1425.4983	137.5341	0.947	49.4037	38.1706	0.6285	460.5359	181.2878	1495	210	387.4729	83.8161	673	210
5.czi	0473d6b5-d1ff-4cfa-ab76-874127413fbf	Cell			CTX	Polygon	3053.8	6206.3	2319.2172	190.1271	0.8062	70.2077	46.5373	0.7693	488.5023	175.7159	1138	204	393.4087	102.4065	694	204
5.czi	c8c63f46-4dee-4646-a31e-3e877f9b19ff	Cell			CTX	Polygon	3147.7	6193.1	1178.9835	123.6882	0.9684	42.9623	34.9221	0.5753	371.4798	288.3199	1614	200	258.2757	28.6719	407	200
5.czi	995ac86f-69e0-423e-a12c-3f384359e4be	Cell			CTX	Polygon	3208.5	6215.7	2000.1497	169.1613	0.8784	57.8949	46.0942	0.5907	554.6989	248.8906	1281	210	422.006	150.638	825	210
5.czi	38944e82-64a0-4f27-b42a-20a99854b604	Cell			CTX	Polygon	2516.6	6228.2	1471.6682	145.7241	0.8709	53.267	36.5908	0.7617	590.5829	247.0689	1871	220	504.0173	150.6176	852	220
5.czi	95440a00-837a-4266-a86a-caf5cc796c17	Cell			CTX	Polygon	2714.2	6250.7	1277.9192	129.9244	0.9513	45.3651	36.9097	0.5791	567.8827	177.9109	1685	264	510.5425	72.6244	797	264
5.czi	c4d6c6f5-7aa4-41b0-8869-9707edbb377c	Cell			CTX	Polygon	2672.1	6255.3	1307.5999	131.5332	0.9498	46.0432	37.6671	0.577	673.7339	308.7115	2737	239	561.7088	121.0216	851	239
5.czi	4d2303af-0709-4cec-bace-9e4c5471c71a	Cell			CTX	Polygon	2518.7	6269.4	1777.5444	159.3146	0.8801	54.3357	44.4997	0.5854	708.2607	335.1073	2716	235	562.5926	178.2708	1019	235
5.czi	1bb14ce8-b024-4099-86f7-6a54de699ffe	Cell			CTX	Polygon	2680	6291.6	1224.329	126.7679	0.9574	45.0209	36.2457	0.5878	453.2557	126.0955	962	230	409.835	88.7503	626	230
5.czi	2710a0e4-a88e-4a2f-be91-624bb44006a9	Cell			CTX	Polygon	2645	6335.4	1732.1989	153.6484	0.922	57.0138	39.7529	0.7068	309.4379	61.7843	517	189	279.3166	40.5994	437	189
5.czi	e0fa6311-a275-474b-b58f-792c1603200d	Cell			CTX	Polygon	3011.3	6349	1685.2044	151.7519	0.9196	54.1385	41.1329	0.6138	442.4041	86.7171	820	221	398.673	57.571	554	221
5.czi	afdbcbdb-cd54-4b0b-899d-cbbbf32af9e5	Cell			CTX	Polygon	3048.1	6357.7	1256.4831	131.2943	0.916	47.6238	32.9842	0.7105	377.46	104.9036	828	201	331.7544	63.8462	519	201
5.czi	cda8857d-52ed-4a99-b183-1caca0f2aaef	Cell			CTX	Polygon	2917	6362.6	1616.7739	149.5279	0.9087	54.1351	38.894	0.7176	360.1595	136.1151	1450	195	306.8593	68.0605	492	195
5.czi	40cc30bd-6c63-41a7-8a2f-a8d8435c6ddf	Cell			CTX	Polygon	3161.7	6390.5	1338.1051	131.7656	0.9685	44.3389	39.4604	0.4091	270.4803	329.0457	13383	185	239.2421	23.7153	330	185
5.czi	f4da14e4-650a-4949-b3ae-29ed394ccd70	Cell			CTX	Polygon	3056	6408.6	2526.9822	196.6782	0.8209	69.6493	47.3505	0.7629	438.8023	158.8882	1238	207	365.0773	94.0364	614	207
5.czi	4e98afcb-a3ef-4d09-8e9d-510d3b863c24	Cell			CTX	Polygon	3197.4	5201.5	1455.179	150.5823	0.8065	59.6044	30.6732	0.8673	372.9604	66.8246	614	221	362.0989	67.3541	614	221
5.czi	1ef02851-71eb-4b4c-9c8d-b459a6efe2d8	Cell			CTX	Polygon	3254	5204.3	1667.0662	150.7642	0.9216	54.1849	37.1967	0.7209	558.3969	147.8115	1088	300	486.7999	79.97	696	300
5.czi	02463034-d05b-44a4-b0c2-433d3e385cb2	Cell			CTX	Polygon	4490.6	5198.2	1288.6372	131.3847	0.9381	45.4531	38.2475	0.5049	570.1335	144.3207	1349	303	520.4633	77.9701	756	303
5.czi	5a44037e-9197-4d95-be59-1dabd9861a08	Cell			CTX	Polygon	3818.9	5207.4	1840.2036	172.4243	0.7778	62.9063	42.5135	0.7476	355.4339	114.0668	896	189	298.2328	57.9255	497	189
5.czi	592c0897-551a-4b23-9328-76614f3f376f	Cell			CTX	Polygon	4146	5206.1	1281.2171	132.5865	0.9159	47.461	36.7619	0.6424	275.7155	71.7411	796	196	253.075	29.2204	414	196
5.czi	21884a0f-4258-4af7-b8a9-e638fdb480c1	Cell			CTX	Polygon	4065.4	5211.9	1309.2488	129.9131	0.9748	43.4661	38.136	0.4388	662.7311	218.9183	1884	297	578.3215	111.0291	927	297
