ImageNumber,ObjectNumber,FileName_Raw,PathName_Raw,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
8,4,AAV12_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,6343,13860,807,410,653,320,733.1991171370014,358.36512691155605,8.671926282872002,10143,0.8905030218513089,89.86744923639002,-8,0.45764790764790764,0.11531463337910386,155.92072753839557,160.96272860510285,20.615528128088304,5.385846115553909,4.123105625617661,87.49846082614815,70.94039583753627,81.26400820733043,831.4001076812497,0.6253573893325446,0.3117124718150117,0.03542539534860849,0.1271420052812257,0.05641450063989751,0.03350863420539097,0.01094924876935025,0.017667116937562344,0.045719592878570046,0.0181718980033457,0.01706226379318275,0.015768466669516187,0.009444946008370906,0.002568951640197375,0.02074094071086682,0.023136284989962477,0.007148406506143481,0.008645138465769493,0.012691376335050712,0.009250165601966395,0.007181516381594675,0.005524711632096084,0.011338238668766919,0.014069196206435335,0.003720416360924978,0.006013431362651112,0.0031836231227575563,0.008724474501609047,0.0013299118385751228,0.010799406730940108,0.0036755460687611895,733.1991171370014,358.36512691155605,0,4
8,5,AAV12_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,9052,22152,270,469,57,365,174.63654441007512,423.0985417587274,10.992201427816294,15239,0.9065574382039617,107.35624974328553,-7,0.4086312748284579,0.09097358764455062,189.45647382938708,213.974297521922,22.090722034374522,6.373111985108243,5.0,102.67630932388393,79.96625637658519,-73.24205206033425,1118.2001435749994,0.5940022311175274,0.2517279536735327,0.030383405213291647,0.1281418082881863,0.041035684891673335,0.03598771673293962,0.0034748152920891524,0.04326885369132411,0.035814827423754754,0.016033554308437923,0.021438342936526675,0.007273249959866009,0.001987288157394389,0.01218936913263509,0.013872258362330797,0.017035654617336717,0.00831985439504855,0.015632873605942465,0.006064744872496514,0.0007006249419613758,0.002523484700750749,0.0011449540241500152,0.003731431776234672,0.006288307791606006,0.012380074252279412,0.0037458944414350127,0.004652159075485301,0.00264476277062868,0.004067704557833726,0.0031658356835143685,0.002143094417196798,174.63654441007512,423.0985417587274,0,5
8,6,AAV12_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,9963,30033,488,600,275,459,393.857974505671,538.9631637057112,20.479449152981722,18231,0.8789717174243452,112.62897311170171,-7,0.3317350913994606,0.04882943835695914,200.57594897646973,219.01826407859232,22.847319317591726,5.25303495252337,4.0,108.53152537737117,95.64943576370659,-62.842020814362066,1601.249962830805,0.5464867533322363,0.2644475720610483,0.032926159715028394,0.12013653207556735,0.046802007507413416,0.023195226839910967,0.001975873764135226,0.03753322109543255,0.03441962873019957,0.01587613215553741,0.015466059023934864,0.0038339502187106494,0.003993614607686323,0.019979616979571038,0.005459161402501051,0.016878707688047,0.006650039018130542,0.01322052528954144,0.00595450440487093,0.009720088669628878,0.003385950531784904,0.001419708111796595,0.004555871568007301,0.006222518913061402,0.009024922732809262,0.003607699897681317,0.009250588262626409,0.004541679736294019,0.00782638334708705,0.008056253836806328,0.0015173292611142552,393.857974505671,538.9631637057112,0,6
8,7,AAV12_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,8044,16650,782,665,632,554,705.8249627051218,608.7790900049727,9.29377836661021,12641,0.7296260159185503,101.2024648803064,-7,0.4831231231231231,0.10759886459017609,136.69277573682206,150.08331019803634,20.248456731316587,6.688858451453178,5.385164807134504,108.55235950497972,93.47686040504435,69.01191419880209,969.2529214236354,0.6363420615457638,0.45338809828527205,0.001329948870376799,0.17827417596957745,0.04991661284783373,0.006416421088232132,0.020858043160882276,0.018939259225574417,0.026774745896923982,0.0233982034693919,0.004749350084544029,0.030741359792753973,0.010721626512230185,0.013857247238063093,0.008661898054981434,0.021878780888763903,0.009492623398232288,0.005222463846645688,0.017701072911991692,0.008493632186401933,0.00787082028023941,0.0052704545299040485,0.007294618033731287,0.002342363381368811,0.011529711273901838,0.004869805428810391,0.007695834742355297,0.0017685413758550116,0.0031071705506354173,0.0026851695593711747,0.005237471327914383,705.8249627051218,608.7790900049727,0,7
8,8,AAV12_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,5359,12528,501,868,385,760,441.2709460720284,808.7174846053368,11.366186009882673,8979,0.6460142595414071,82.60321252975417,-2,0.4277618135376756,0.08798025996851713,113.61453215878441,122.67436570041843,20.0,5.334172968831186,4.0,101.5491118439804,86.72485152174116,74.64750743218319,874.891485709898,0.5968370642610535,0.41323905116609494,0.033239032042263715,0.15230370424036715,0.03415521940904463,0.02540522168647245,0.03694850339054964,0.023157193808818206,0.027874940388635923,0.016781360591511665,0.02207326764581841,0.01246021039259223,0.008204598934925362,0.0032870383986088017,0.013890228908368633,0.02067407490509892,0.012259077883204746,0.009555006604392334,0.014393234719221814,0.0104784295079377,0.008564157480887971,0.0068324670212194455,0.006202473020390531,0.008121239382524605,0.00808049273917927,0.002442994946506329,0.0018870886706253429,0.007670620647449535,0.00498271704288144,0.006844515579615482,0.007952086335897057,441.2709460720284,808.7174846053368,0,8
9,1,AAV12_7D_MCAO_Str.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,5256,12012,1013,467,870,383,939.738203957382,419.8327625570776,11.396138572410829,9203,0.8418485773338243,81.80554410996858,-2,0.43756243756243757,0.08774902074470407,146.16501823678485,142.28492541376264,13.0,4.291829338346539,3.605551275463989,82.60713323641284,78.88727564991704,86.18592563204281,867.5838738653231,0.5711181136585896,0.32992462064413125,0.07086414283009759,0.07512318948024913,0.04634816023288151,0.02884271169662904,0.025013008542992026,0.002187352237306269,0.02189729326747411,0.02049058618963703,0.02589688218392308,0.0179770387851141,0.010407196236126254,0.033626358398585264,0.01107150251159638,0.01196253004121221,0.010060284139330375,0.01995096195259517,0.016722164706382648,0.012778108706586716,0.012563393435301565,0.022565081889521808,0.01937869796532524,0.004633149720193077,0.008805858961173054,0.008107357845174619,0.006258808847458485,0.010858160266341864,0.010551383738752487,0.014538961411489198,0.002007603281772231,939.738203957382,419.8327625570776,0,1
9,2,AAV12_7D_MCAO_Str.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,9797,27641,932,675,721,544,818.6884760641012,618.811779116056,14.128274285778975,17812,0.8883708133281406,111.68673967741377,-4,0.35443724901414564,0.07078005280563988,195.70560876177208,222.0,23.194827009486403,6.2780935848182615,5.0,119.97967783853743,89.85366422123717,71.13678746739694,1318.8519471906084,0.5500224567707164,0.25310299122981883,0.04815314689589877,0.11570046786499705,0.02966144698420164,0.05234674880827882,0.016507603109427144,0.015058729852088842,0.022398530053504402,0.012596085289943203,0.02521059960204151,0.02479060129128155,0.007042762070205828,0.006541083743753405,0.00765825739250954,0.015200569329583873,0.005002459822483874,0.003518213785066206,0.0160736048465869,0.012558954058068558,0.00397896148097002,0.0006367756324390485,0.004337281050501237,0.006421824249916202,0.006751257140972443,0.0022603788921088572,0.006145386941864542,0.008254388832954427,0.009992482768633676,0.00804649738508251,0.0018779909524697463,818.6884760641012,618.811779116056,0,2
9,3,AAV12_7D_MCAO_Str.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,5227,15855,418,848,267,743,329.66041706523816,808.5643772718577,9.997513404657834,8507,0.9124971834679386,81.57955074852212,-3,0.3296751813308105,0.10002487213811594,152.527007040732,165.6804152578089,19.79898987322333,5.670311835789668,4.123105625617661,68.54912111137085,62.39620362165854,61.24820848394083,810.3584771209069,0.6144351710356177,0.24244892897379586,0.07666354095122942,0.07403221447317558,0.022392210850761256,0.07147021053188599,0.018016336944941477,0.009420923661240824,0.0170069022572934,0.011887984937790563,0.02637578502508054,0.01716116499850026,0.010510765505762161,0.012142970263956398,0.02156044675061356,0.0036633174085805133,0.007050632011774247,0.004760500706625325,0.005693684892909422,0.012063849142568098,0.0061269337949293665,0.002509061766182889,0.0050832353206079935,0.010640850112878615,0.0070308402740828545,0.004863452695008473,0.0027006048722212368,0.002858865535028803,0.005322928184062879,0.007093015876147942,0.0038360901174168444,329.66041706523816,808.5643772718577,0,3
10,1,AAV13_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,17740,31020,923,154,703,13,807.7993799323563,83.66651634723787,12.646384755262256,23530,0.8098165877665563,150.29061688476025,-14,0.5718891038039974,0.07907398196025094,209.99470727275474,220.31114361284588,29.120439557122072,8.872639888618528,7.0710678118654755,138.3392603110058,123.20035199436556,-86.57257077503141,1679.0550493584383,0.753931151721207,0.4647565383437234,0.06325126300511087,0.1641159119122484,0.06153178776115367,0.04238407376519338,0.02049907967945095,0.0021406776415694526,0.035998273054850156,0.014264865572926024,0.006735072220496768,0.012407440698680022,0.009820022726129024,0.013944427948464146,0.012162999889415969,0.010631367538614572,0.005877551404912854,0.0058144268780772265,0.015445912048259042,0.004436722134712866,0.005159920263693914,0.00301928706629182,0.005640466410899658,0.0070498590597186765,0.0029392671542516355,0.0035883207166136173,0.005061807700930018,0.008241761519017106,0.006818930844009937,0.005677041809572813,0.002756571601971613,807.7993799323563,83.66651634723787,0,1
10,2,AAV13_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,15314,28182,187,266,33,83,103.90087501632493,174.40107091550215,10.260914001446315,20187,0.512912276084954,139.63663698354483,-14,0.5433964942161663,0.0974572050656546,160.9788865115056,182.7183625145541,28.861739379323623,8.214587340703819,6.708203932499369,141.27799416570798,138.1908806814312,-9.982772866644812,1405.2133829043457,0.7586070243225839,0.56380644872741,0.033099332286955045,0.1930449349159986,0.02581007042609552,0.024619762395767977,0.015870834447705758,0.014741184931496605,0.014326637895539812,0.02910512107122254,0.009129438097739419,0.005869790941881905,0.01026138644055543,0.015671073435565907,0.015536909467193827,0.021887469983502685,0.01193495150817109,0.012359337930860225,0.01174861862622855,0.003173997362567759,0.004717067658336525,0.0028367413926914816,0.006771508417428263,0.0013122628768554123,0.007847650926722533,0.00035174318749591805,0.002996995306476641,0.008050998762564899,0.003365780818392305,0.007941009612862893,0.00456736090273785,103.90087501632493,174.40107091550215,0,2
10,3,AAV13_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,31408,52863,563,354,300,153,431.4235545084055,257.5548267957208,12.266503450044802,40636,0.7538066192632494,199.9747674609024,-27,0.5941395683181053,0.081522823848906,262.25776761511344,269.09106265351886,41.48493702538308,11.118473770796546,9.0,196.00253667241776,172.3286153876876,-77.03672324811322,2200.3180720498403,0.7729107195590117,0.5522705098887168,0.020773841295058368,0.17516873503562239,0.0737383086434196,0.01868937113346269,0.021512978622581856,0.016308736962021494,0.038932161178222235,0.00568218822635935,0.008761521110179167,0.01990970395031773,0.004723190343345143,0.0008151147696314063,0.014793507009611045,0.0062086226522178895,0.0025042585679772313,0.013807920048970636,0.008352940629189618,0.007586252708089914,0.006557997187237238,0.0031070185436374753,0.008770515640846906,0.0025814360941972484,0.009822909476435472,0.004958891581909054,0.003194864366798481,0.004129000164636181,0.005738426612202354,0.00679684455622064,0.0037074093748896983,431.4235545084055,257.5548267957208,0,3
10,4,AAV13_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,13858,30448,910,503,737,327,824.3323711935344,407.6410015875307,9.136252214140933,20782,0.8733836390056966,132.83280321870757,-11,0.45513662637940094,0.10945407116193852,220.28908512053056,215.92822881689185,31.0,7.896792339517011,6.4031242374328485,136.88748540202423,107.28802595675705,37.60737353428436,1261.36056916196,0.6668270618804735,0.37843546618637824,0.03360848658355105,0.12881441989151432,0.07770519007901731,0.025915374506838944,0.008336718883411996,0.003939660726975914,0.05196418309337744,0.02900514521946235,0.021370038295269612,0.014145066798843461,0.005290557076183169,0.0037965406559268356,0.009282907580803962,0.013713320795077236,0.014421742562444932,0.012705470487158204,0.015089526113118663,0.0035872734414129862,0.001933572040264881,0.0032307223628868964,0.015738892556588124,0.01084120829158563,0.008745079987704664,0.006806703394670867,0.008291558858229825,0.005289609739893361,0.0011661185463400846,0.004274925577711325,0.002177269115527539,824.3323711935344,407.6410015875307,0,4
10,5,AAV13_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,5680,12642,568,440,439,342,495.6524647887324,403.58433098591547,9.29217638653444,8372,0.730937597637515,85.04117011245626,-2,0.4492959974687549,0.10761741473710389,121.88554061554447,130.78226179417453,20.615528128088304,5.679300304422108,4.242640687119285,96.65443080694233,83.18009295963755,71.12320040758651,814.4001076812497,0.6784519827998089,0.398173498915483,0.04767335391480137,0.14811497921578456,0.04916064288310869,0.02691107108393579,0.01668403555755042,0.004975039037664609,0.03850631535513966,0.003416248215240001,0.017719838864854485,0.01728321355797957,0.011286163780626218,0.026789689754538267,0.004872199692802453,0.0016032820590657533,0.008192218955562602,0.017173349486629703,0.010345987181894393,0.013935634299320415,0.008386346128041051,0.017752340261054888,0.010348937464452878,0.0019890946927165077,0.007551082769555681,0.009798962069266335,0.012063203041191578,0.0036420182325708574,0.009786540851419544,0.0054066496188059495,0.006197844224374801,495.6524647887324,403.58433098591547,0,5
10,6,AAV13_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,10178,22575,627,531,452,402,542.3730595401847,471.76498329730794,8.523755763777498,15810,0.7523338667686859,113.83774455915088,-8,0.45085271317829456,0.11731917569125974,160.67798904003752,174.56230979223437,26.1725046566048,7.796656970797697,6.324555320336759,114.8275187143952,105.85177055977114,-85.24314368467942,1044.1229791087242,0.6437697659709045,0.4096237478248686,0.050232126356285545,0.15762607013967012,0.04118273344820761,0.05276212215693768,0.01767202550450148,0.014498729606441009,0.030204038747536473,0.0022488698098688253,0.0198010151159462,0.012952470123182068,0.02549192530601291,0.008224910397010815,0.010451898068858594,0.005209137041420338,0.003565283446616338,0.0036505332519881214,0.007703046718907745,0.025160570926132865,0.007145695586049513,0.001628017417297361,0.01194781442310177,0.004845790539727899,0.005336419844938743,0.009172037572580529,0.004553318603216803,0.004764607589138916,0.012214082542231244,0.01092485602417659,0.005359722077803855,542.3730595401847,471.76498329730794,0,6
10,7,AAV13_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,5624,13728,454,569,322,465,382.9463015647226,510.9445234708393,11.222779337570145,8588,0.7434065881033136,84.62091467001852,-4,0.40967365967365965,0.08910448739309447,121.78698933170797,132.23085872821065,17.029386365926403,4.718515073458483,4.0,86.841074154782,81.45598255552424,-65.36798478837956,890.589970519733,0.6548672566371682,0.4095338404112413,0.033589830496075994,0.15262191352461738,0.0506449905035774,0.020716718411567695,0.019417545670004942,0.006600923428468323,0.037089114927070344,0.013859077012538908,0.012323281526704347,0.021426405374285758,0.013725148631369762,0.0028685555955477136,0.0072539925147700095,0.018455405083414807,0.014658034931102034,0.005087080472974657,0.010318202180016051,0.016938329507670175,0.005574248386980412,0.007357931620397241,0.011283374485247332,0.012805804636401357,0.012113576666030306,0.007196370235531276,0.0037978120688384313,0.009380150077923203,0.0045997190107312045,0.00861883427705383,0.0029156679221884908,382.9463015647226,510.9445234708393,0,7
10,8,AAV13_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,5952,14690,410,747,297,617,353.5115927419355,674.3077956989247,12.342299235920125,10600,0.6219638936902459,87.05355690759389,-5,0.4051735874744724,0.0810221807853818,118.5762587969537,129.71121771072848,18.0,5.240240246681937,4.0,105.21999132932137,92.8506558201085,-11.091440808216483,960.8031739553294,0.5615094339622642,0.4379496132241326,0.07092499168745443,0.12803538816706503,0.036252152977535916,0.04906074006385402,0.023173766800914583,0.013807986626661767,0.0273489957840025,0.01874729582310682,0.015833088846161577,0.028453061687385386,0.01786212526459045,0.001541767592438457,0.004320450941464041,0.0171489436898163,0.011616605204136989,0.007387855193682196,0.013631877055554518,0.012957964522422458,0.003961311516754799,0.011890665809151586,0.0070522452460162685,0.0064467964955063715,0.012218480515060068,0.0026520255837078847,0.001868532921628377,0.0077899954372763714,0.007023708465859001,0.008023526152443373,0.0013093228550432716,353.5115927419355,674.3077956989247,0,8
10,9,AAV13_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,12277,23380,682,878,542,711,608.5934674594771,785.8982650484646,6.615124804997417,15548,0.6920005398403258,125.02624480769464,-8,0.5251069289991446,0.15116872764736755,155.53909312191968,166.14752480852673,35.22782990761707,10.646045389536704,7.280109889280518,119.54625664903617,112.28320193358468,-28.024358120868772,1010.2295808265224,0.7896192436326216,0.5607046684391604,0.0705940873109805,0.17290547544705814,0.05161173471133174,0.03170084669100018,0.011298250055899932,0.017060630300834736,0.02397275214441559,0.009605230347582275,0.014065926420983836,0.020104910746371458,0.010362110788478483,0.00730040671081627,0.012370242253088973,0.008772326656552894,0.014028753752740307,0.009426282658662601,0.013758039871006789,0.007404456064443742,0.009565938675825121,0.008247054163276247,0.004591603266026771,0.0051151068440631175,0.010619170475456961,0.006368356437488687,0.005477745972079738,0.004934720008318254,0.006269038944246752,0.007775896843325068,0.004625640044420174,608.5934674594771,785.8982650484646,0,9
11,1,AAV13_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,17416,29040,635,440,470,264,559.4537207165824,345.4477491961415,4.305982910394087,21423,0.38008057970450154,148.91185282276086,-8,0.5997245179063361,0.23223501365649385,162.2376540413735,184.45866745696716,52.172789842982326,15.324386636650932,12.36931687685298,154.02801325077002,150.06226627222043,-20.034350377157395,970.7676400493967,0.8129580357559633,0.6513680326119613,0.04506096741820173,0.1779142554944872,0.02030737072713902,0.014727981426713398,0.03186606479838153,0.045473930275171666,0.014942803122220816,0.026361905665877986,0.015371086967214264,0.02169917919033593,0.007607224150184085,0.0016014452203662786,0.013456818736894941,0.01374088500959981,0.007535287630053364,0.0040177779484777,0.011303937261159878,0.01770274567750853,0.005472454413991206,0.012588811291396778,0.002876913261548514,0.0059578603890530525,0.002694218082238918,0.0057885047878506145,0.007105728487689308,0.002993828998309291,0.009304140093673512,0.009041318373045105,0.004609073459975682,559.4537207165824,345.4477491961415,0,1
11,2,AAV13_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,10100,21594,346,426,163,308,275.29841584158413,366.3862376237624,7.84940740205476,15169,0.8314150470486574,113.40070282773887,-6,0.4677225155135686,0.1273981523418223,179.03205209697606,191.9505144562004,34.132096331752024,9.240503046026436,6.708203932499369,116.70983520030813,99.47949758348979,81.07335027699557,998.1229791087242,0.6658316302986353,0.3475603852902539,0.06982377840390029,0.12248260123049347,0.06544701221919585,0.04754095908377989,0.011753501964635992,0.01749611928944553,0.04617274774128029,0.016238060926642435,0.012861785720560652,0.014010513563077674,0.011420160288565219,0.016496908890927288,0.004858389087635007,0.013839237922435351,0.01626536443119485,0.005667052409115712,0.014830956716252721,0.011574470378557588,0.003610780169288694,0.0059342941930583286,0.008470396496149305,0.0008123940920577969,0.014604811381267766,0.008856512382501297,0.0027593658446425843,0.011892003371940801,0.008449562660610898,0.003962694445182876,0.0037030730648959878,275.29841584158413,366.3862376237624,0,2
11,3,AAV13_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,11869,26400,448,660,272,510,355.4419074901003,576.8582020389249,4.254211558161153,16294,0.8161879251982846,122.93120090709944,-1,0.44958333333333333,0.23506118262539852,176.10696070427082,179.07819521091898,31.622776601683793,10.79174544555632,9.848857801796104,120.69236428405725,101.7522292024625,-54.79047131834932,796.5655839020935,0.7284276420768381,0.47123640139891,0.06240663821151427,0.15077314990233825,0.06889556936951875,0.04865821788844812,0.02000000070713542,0.0011161595584467442,0.04837374623228938,0.01861953396620852,0.007585590533603781,0.015622037743487988,0.008373190725918842,0.012836535875992625,0.012777890119422378,0.02028946325435759,0.01113948021847898,0.00968548276251985,0.002137094217180222,0.008402492044071225,0.008169012427661423,0.00529978265331845,0.0070871303023173435,0.00832872589775025,0.007889357849511816,0.007675544758373215,0.003268589180177693,0.00452827927856627,0.003823972378157706,0.014168025496663555,0.0038586803133593556,355.4419074901003,576.8582020389249,0,3
11,4,AAV13_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,18282,42672,300,750,46,582,177.69018706924845,664.3393501805054,10.446388105006749,26159,0.8584315780878984,152.56921497093785,-14,0.4284308211473566,0.09572686654449682,234.76807317478605,260.2498799231231,30.479501308256342,9.369088907669196,7.810249675906654,135.7038155487313,120.41913941926705,-68.69241011906372,1549.1727983645296,0.6988799266026989,0.3436412059317699,0.021275834696655956,0.16445569948973107,0.05221300245856963,0.006897484225146173,0.020289308534746406,0.04794436991579954,0.03334446480661259,0.02112763029014791,0.005754072090472728,0.02541914500656613,0.009150811707501268,0.008346919940172818,0.0032717480153356083,0.016647001993776913,0.010149305162282596,0.006681374523524093,0.015378379693523766,0.013017584626330389,0.004325812199474188,0.007207579279900032,0.011289217052132464,0.005027518350955496,0.006273663768316097,0.006343153638313407,0.004893852814457791,0.010941582839096846,0.006846638415696763,0.00595976362436322,0.0022561930601668495,177.69018706924845,664.3393501805054,0,4
11,5,AAV13_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,14330,31504,920,759,741,583,829.7204466154919,668.3971388695045,25.46336397299554,22002,0.3138754086917709,135.0759885251812,-33,0.454862874555612,0.03927210878580387,160.94779811767322,181.5736765062601,17.0,4.825794364795261,4.0,162.8819064964477,152.8141690537317,-39.85037686591395,2141.3414126469534,0.6513044268702846,0.5325171918415926,0.012123044206600098,0.14919044004924778,0.00966607744574218,0.01950594684112832,0.02544162848439058,0.022057927272398883,0.020454006471875612,0.012558117601857538,0.006311395255554442,0.016119929704562573,0.025280354082622112,0.00011596202290515185,0.02614495895900425,0.01018316938546001,0.012290299724216528,0.010243841831530192,0.016177558184173466,0.026563513829063745,0.0031268808648873343,0.008186925651535807,0.006149668590057986,0.013255282609363345,0.003013605343620751,0.010109122071724735,0.005291981288367793,0.005268194879374157,0.006090104141791313,0.006972787752334314,0.005511477298036831,829.7204466154919,668.3971388695045,0,5
11,6,AAV13_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,9851,25026,863,975,734,781,803.9906608466146,882.4774134605624,22.98704386311783,16189,0.720549000335232,111.99411928840767,-22,0.39363062415088307,0.04350276642593772,161.48781779584996,193.74725804511402,12.36931687685298,3.8469129371662096,3.605551275463989,126.4949071641287,111.9763024090735,10.022814695063477,1686.8895731375942,0.6084995984928038,0.3341329520801878,0.052846976237779564,0.14554753265897596,0.026654413709530887,0.037494676808944465,0.010633002550769514,0.015566422584053165,0.010090964559015718,0.008687988602097484,0.012935963979702172,0.01955774553315406,0.0025019171497514363,0.007382553711563112,0.01603939470038255,0.005643808701897275,0.009135137280993631,0.015376522044714012,0.010149820028158988,0.009553811918563878,0.0030043324078379762,0.0008981923487341568,0.014919947762628135,0.006441241739018405,0.01034911551483817,0.005829899354113516,0.008145224337532151,0.0037232991545324396,0.006853448223168398,0.0016255081675765955,0.0016155987962480564,803.9906608466146,882.4774134605624,0,6
12,1,AAV13_7D_MCAO_HippIpsi.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,32489,61596,657,539,480,191,564.0071408784512,347.1092985318108,8.271169244818715,44003,0.9339971601578125,203.38701917502183,-14,0.5274530813689201,0.12090189070020868,371.5440965392628,353.0354089889568,43.93176527297759,13.683526068781436,11.40175425099138,152.12009561505306,132.7454341367433,-4.484497794389989,1837.623591853362,0.7383360225439175,0.33190204574113563,0.046379848955723106,0.11166901524880314,0.07938265902468826,0.041458463084413234,0.014631623585236841,0.011507179819391828,0.05256752281083924,0.029231113339190647,0.030728109913584243,0.012474720264023211,0.007212517328884702,0.01113465511394866,0.0012497033808151802,0.026811154796397695,0.009528380138061563,0.017163798596055733,0.003675529740386627,0.008843968755937971,0.004877939454041285,0.0034229702803360183,0.0013842063976531854,0.005830980934977261,0.007449915708630013,0.004105957622062849,0.0047673156013580175,0.0019199877782924062,0.005511212503444212,0.008054132592025346,0.002927174874092739,564.0071408784512,347.1092985318108,0,1
